Table: Isothermal compressibility [L]
Temperature {K} 	Pressure {kPa} 	Isothermal compressibility {1/kPa} 	Uncertainty {1/kPa} 
211	7600	1.56e-6	1.8e-7
211	7800	1.56e-6	1.8e-7
211	8000	1.55e-6	1.8e-7
211	8200	1.55e-6	1.8e-7
211	8400	1.55e-6	1.8e-7
211	8600	1.54e-6	1.8e-7
211	8800	1.54e-6	1.8e-7
211	9000	1.53e-6	1.8e-7
211	9200	1.53e-6	1.8e-7
211	9400	1.52e-6	1.8e-7
211	9600	1.52e-6	1.8e-7
211	9800	1.51e-6	1.8e-7
211	10000	1.51e-6	1.8e-7
212	600	1.79e-6	2.1e-7
212	800	1.78e-6	2.1e-7
212	1000	1.78e-6	2.1e-7
212	1200	1.77e-6	2.1e-7
212	1400	1.76e-6	2e-7
212	1600	1.76e-6	2e-7
212	1800	1.75e-6	2e-7
212	2000	1.75e-6	2e-7
212	2200	1.74e-6	2e-7
212	2400	1.73e-6	2e-7
212	2600	1.73e-6	2e-7
212	2800	1.72e-6	2e-7
212	3000	1.72e-6	2e-7
212	3200	1.71e-6	2e-7
212	3400	1.70e-6	2e-7
212	3600	1.70e-6	2e-7
212	3800	1.69e-6	2e-7
212	4000	1.69e-6	2e-7
212	4200	1.68e-6	1.9e-7
212	4400	1.68e-6	1.9e-7
212	4600	1.67e-6	1.9e-7
212	4800	1.66e-6	1.9e-7
212	5000	1.66e-6	1.9e-7
212	5200	1.65e-6	1.9e-7
212	5400	1.65e-6	1.9e-7
212	5600	1.64e-6	1.9e-7
212	5800	1.64e-6	1.9e-7
212	6000	1.63e-6	1.9e-7
212	6200	1.63e-6	1.9e-7
212	6400	1.62e-6	1.9e-7
212	6600	1.62e-6	1.9e-7
212	6800	1.61e-6	1.9e-7
212	7000	1.61e-6	1.9e-7
212	7200	1.60e-6	1.9e-7
212	7400	1.60e-6	1.8e-7
212	7600	1.59e-6	1.8e-7
212	7800	1.59e-6	1.8e-7
212	8000	1.58e-6	1.8e-7
212	8200	1.58e-6	1.8e-7
212	8400	1.57e-6	1.8e-7
212	8600	1.57e-6	1.8e-7
212	8800	1.56e-6	1.8e-7
212	9000	1.56e-6	1.8e-7
212	9200	1.55e-6	1.8e-7
212	9400	1.55e-6	1.8e-7
212	9600	1.54e-6	1.8e-7
212	9800	1.54e-6	1.8e-7
212	10000	1.53e-6	1.8e-7
213	600	1.82e-6	2.1e-7
213	800	1.82e-6	2.1e-7
213	1000	1.81e-6	2.1e-7
213	1200	1.80e-6	2.1e-7
213	1400	1.80e-6	2.1e-7
213	1600	1.79e-6	2.1e-7
213	1800	1.78e-6	2e-7
213	2000	1.78e-6	2e-7
213	2200	1.77e-6	2e-7
213	2400	1.77e-6	2e-7
213	2600	1.76e-6	2e-7
213	2800	1.75e-6	2e-7
213	3000	1.75e-6	2e-7
213	3200	1.74e-6	2e-7
213	3400	1.73e-6	2e-7
213	3600	1.73e-6	2e-7
213	3800	1.72e-6	2e-7
213	4000	1.72e-6	2e-7
213	4200	1.71e-6	2e-7
213	4400	1.70e-6	2e-7
213	4600	1.70e-6	2e-7
213	4800	1.69e-6	1.9e-7
213	5000	1.69e-6	1.9e-7
213	5200	1.68e-6	1.9e-7
213	5400	1.68e-6	1.9e-7
213	5600	1.67e-6	1.9e-7
213	5800	1.67e-6	1.9e-7
213	6000	1.66e-6	1.9e-7
213	6200	1.65e-6	1.9e-7
213	6400	1.65e-6	1.9e-7
213	6600	1.64e-6	1.9e-7
213	6800	1.64e-6	1.9e-7
213	7000	1.63e-6	1.9e-7
213	7200	1.63e-6	1.9e-7
213	7400	1.62e-6	1.9e-7
213	7600	1.62e-6	1.9e-7
213	7800	1.61e-6	1.9e-7
213	8000	1.61e-6	1.8e-7
213	8200	1.60e-6	1.8e-7
213	8400	1.60e-6	1.8e-7
213	8600	1.59e-6	1.8e-7
213	8800	1.59e-6	1.8e-7
213	9000	1.58e-6	1.8e-7
213	9200	1.58e-6	1.8e-7
213	9400	1.57e-6	1.8e-7
213	9600	1.57e-6	1.8e-7
213	9800	1.56e-6	1.8e-7
213	10000	1.56e-6	1.8e-7
214	600	1.86e-6	2.1e-7
214	800	1.85e-6	2.1e-7
214	1000	1.84e-6	2.1e-7
214	1200	1.84e-6	2.1e-7
214	1400	1.83e-6	2.1e-7
214	1600	1.82e-6	2.1e-7
214	1800	1.82e-6	2.1e-7
214	2000	1.81e-6	2.1e-7
214	2200	1.80e-6	2.1e-7
214	2400	1.80e-6	2e-7
214	2600	1.79e-6	2e-7
214	2800	1.78e-6	2e-7
214	3000	1.78e-6	2e-7
214	3200	1.77e-6	2e-7
214	3400	1.77e-6	2e-7
214	3600	1.76e-6	2e-7
214	3800	1.75e-6	2e-7
214	4000	1.75e-6	2e-7
214	4200	1.74e-6	2e-7
214	4400	1.74e-6	2e-7
214	4600	1.73e-6	2e-7
214	4800	1.72e-6	2e-7
214	5000	1.72e-6	2e-7
214	5200	1.71e-6	1.9e-7
214	5400	1.71e-6	1.9e-7
214	5600	1.70e-6	1.9e-7
214	5800	1.69e-6	1.9e-7
214	6000	1.69e-6	1.9e-7
214	6200	1.68e-6	1.9e-7
214	6400	1.68e-6	1.9e-7
214	6600	1.67e-6	1.9e-7
214	6800	1.67e-6	1.9e-7
214	7000	1.66e-6	1.9e-7
214	7200	1.66e-6	1.9e-7
214	7400	1.65e-6	1.9e-7
214	7600	1.64e-6	1.9e-7
214	7800	1.64e-6	1.9e-7
214	8000	1.63e-6	1.9e-7
214	8200	1.63e-6	1.9e-7
214	8400	1.62e-6	1.8e-7
214	8600	1.62e-6	1.8e-7
214	8800	1.61e-6	1.8e-7
214	9000	1.61e-6	1.8e-7
214	9200	1.60e-6	1.8e-7
214	9400	1.60e-6	1.8e-7
214	9600	1.59e-6	1.8e-7
214	9800	1.59e-6	1.8e-7
214	10000	1.58e-6	1.8e-7
215	600	1.89e-6	2.1e-7
215	800	1.89e-6	2.1e-7
215	1000	1.88e-6	2.1e-7
215	1200	1.87e-6	2.1e-7
215	1400	1.87e-6	2.1e-7
215	1600	1.86e-6	2.1e-7
215	1800	1.85e-6	2.1e-7
215	2000	1.85e-6	2.1e-7
215	2200	1.84e-6	2.1e-7
215	2400	1.83e-6	2.1e-7
215	2600	1.82e-6	2.1e-7
215	2800	1.82e-6	2.1e-7
215	3000	1.81e-6	2e-7
215	3200	1.80e-6	2e-7
215	3400	1.80e-6	2e-7
215	3600	1.79e-6	2e-7
215	3800	1.79e-6	2e-7
215	4000	1.78e-6	2e-7
215	4200	1.77e-6	2e-7
215	4400	1.77e-6	2e-7
215	4600	1.76e-6	2e-7
215	4800	1.75e-6	2e-7
215	5000	1.75e-6	2e-7
215	5200	1.74e-6	2e-7
215	5400	1.74e-6	2e-7
215	5600	1.73e-6	2e-7
215	5800	1.72e-6	1.9e-7
215	6000	1.72e-6	1.9e-7
215	6200	1.71e-6	1.9e-7
215	6400	1.71e-6	1.9e-7
215	6600	1.70e-6	1.9e-7
215	6800	1.70e-6	1.9e-7
215	7000	1.69e-6	1.9e-7
215	7200	1.68e-6	1.9e-7
215	7400	1.68e-6	1.9e-7
215	7600	1.67e-6	1.9e-7
215	7800	1.67e-6	1.9e-7
215	8000	1.66e-6	1.9e-7
215	8200	1.66e-6	1.9e-7
215	8400	1.65e-6	1.9e-7
215	8600	1.65e-6	1.9e-7
215	8800	1.64e-6	1.9e-7
215	9000	1.64e-6	1.8e-7
215	9200	1.63e-6	1.8e-7
215	9400	1.62e-6	1.8e-7
215	9600	1.62e-6	1.8e-7
215	9800	1.61e-6	1.8e-7
215	10000	1.61e-6	1.8e-7
216	600	1.93e-6	2.2e-7
216	800	1.92e-6	2.1e-7
216	1000	1.92e-6	2.1e-7
216	1200	1.91e-6	2.1e-7
216	1400	1.90e-6	2.1e-7
216	1600	1.89e-6	2.1e-7
216	1800	1.89e-6	2.1e-7
216	2000	1.88e-6	2.1e-7
216	2200	1.87e-6	2.1e-7
216	2400	1.87e-6	2.1e-7
216	2600	1.86e-6	2.1e-7
216	2800	1.85e-6	2.1e-7
216	3000	1.85e-6	2.1e-7
216	3200	1.84e-6	2.1e-7
216	3400	1.83e-6	2e-7
216	3600	1.82e-6	2e-7
216	3800	1.82e-6	2e-7
216	4000	1.81e-6	2e-7
216	4200	1.81e-6	2e-7
216	4400	1.80e-6	2e-7
216	4600	1.79e-6	2e-7
216	4800	1.79e-6	2e-7
216	5000	1.78e-6	2e-7
216	5200	1.77e-6	2e-7
216	5400	1.77e-6	2e-7
216	5600	1.76e-6	2e-7
216	5800	1.75e-6	2e-7
216	6000	1.75e-6	2e-7
216	6200	1.74e-6	2e-7
216	6400	1.74e-6	1.9e-7
216	6600	1.73e-6	1.9e-7
216	6800	1.72e-6	1.9e-7
216	7000	1.72e-6	1.9e-7
216	7200	1.71e-6	1.9e-7
216	7400	1.71e-6	1.9e-7
216	7600	1.70e-6	1.9e-7
216	7800	1.70e-6	1.9e-7
216	8000	1.69e-6	1.9e-7
216	8200	1.68e-6	1.9e-7
216	8400	1.68e-6	1.9e-7
216	8600	1.67e-6	1.9e-7
216	8800	1.67e-6	1.9e-7
216	9000	1.66e-6	1.9e-7
216	9200	1.66e-6	1.9e-7
216	9400	1.65e-6	1.9e-7
216	9600	1.65e-6	1.8e-7
216	9800	1.64e-6	1.8e-7
216	10000	1.64e-6	1.8e-7
217	600	1.97e-6	2.2e-7
217	800	1.96e-6	2.2e-7
217	1000	1.95e-6	2.2e-7
217	1200	1.95e-6	2.2e-7
217	1400	1.94e-6	2.1e-7
217	1600	1.93e-6	2.1e-7
217	1800	1.92e-6	2.1e-7
217	2000	1.92e-6	2.1e-7
217	2200	1.91e-6	2.1e-7
217	2400	1.90e-6	2.1e-7
217	2600	1.89e-6	2.1e-7
217	2800	1.89e-6	2.1e-7
217	3000	1.88e-6	2.1e-7
217	3200	1.87e-6	2.1e-7
217	3400	1.87e-6	2.1e-7
217	3600	1.86e-6	2.1e-7
217	3800	1.85e-6	2.1e-7
217	4000	1.84e-6	2e-7
217	4200	1.84e-6	2e-7
217	4400	1.83e-6	2e-7
217	4600	1.82e-6	2e-7
217	4800	1.82e-6	2e-7
217	5000	1.81e-6	2e-7
217	5200	1.81e-6	2e-7
217	5400	1.80e-6	2e-7
217	5600	1.79e-6	2e-7
217	5800	1.79e-6	2e-7
217	6000	1.78e-6	2e-7
217	6200	1.77e-6	2e-7
217	6400	1.77e-6	2e-7
217	6600	1.76e-6	2e-7
217	6800	1.75e-6	1.9e-7
217	7000	1.75e-6	1.9e-7
217	7200	1.74e-6	1.9e-7
217	7400	1.74e-6	1.9e-7
217	7600	1.73e-6	1.9e-7
217	7800	1.73e-6	1.9e-7
217	8000	1.72e-6	1.9e-7
217	8200	1.71e-6	1.9e-7
217	8400	1.71e-6	1.9e-7
217	8600	1.70e-6	1.9e-7
217	8800	1.70e-6	1.9e-7
217	9000	1.69e-6	1.9e-7
217	9200	1.69e-6	1.9e-7
217	9400	1.68e-6	1.9e-7
217	9600	1.67e-6	1.9e-7
217	9800	1.67e-6	1.9e-7
217	10000	1.66e-6	1.8e-7
218	600	2.01e-6	2.2e-7
218	800	2.00e-6	2.2e-7
218	1000	1.99e-6	2.2e-7
218	1200	1.98e-6	2.2e-7
218	1400	1.98e-6	2.2e-7
218	1600	1.97e-6	2.2e-7
218	1800	1.96e-6	2.2e-7
218	2000	1.95e-6	2.1e-7
218	2200	1.95e-6	2.1e-7
218	2400	1.94e-6	2.1e-7
218	2600	1.93e-6	2.1e-7
218	2800	1.92e-6	2.1e-7
218	3000	1.92e-6	2.1e-7
218	3200	1.91e-6	2.1e-7
218	3400	1.90e-6	2.1e-7
218	3600	1.89e-6	2.1e-7
218	3800	1.89e-6	2.1e-7
218	4000	1.88e-6	2.1e-7
218	4200	1.87e-6	2.1e-7
218	4400	1.87e-6	2.1e-7
218	4600	1.86e-6	2e-7
218	4800	1.85e-6	2e-7
218	5000	1.84e-6	2e-7
218	5200	1.84e-6	2e-7
218	5400	1.83e-6	2e-7
218	5600	1.82e-6	2e-7
218	5800	1.82e-6	2e-7
218	6000	1.81e-6	2e-7
218	6200	1.81e-6	2e-7
218	6400	1.80e-6	2e-7
218	6600	1.79e-6	2e-7
218	6800	1.79e-6	2e-7
218	7000	1.78e-6	2e-7
218	7200	1.77e-6	2e-7
218	7400	1.77e-6	1.9e-7
218	7600	1.76e-6	1.9e-7
218	7800	1.76e-6	1.9e-7
218	8000	1.75e-6	1.9e-7
218	8200	1.74e-6	1.9e-7
218	8400	1.74e-6	1.9e-7
218	8600	1.73e-6	1.9e-7
218	8800	1.73e-6	1.9e-7
218	9000	1.72e-6	1.9e-7
218	9200	1.71e-6	1.9e-7
218	9400	1.71e-6	1.9e-7
218	9600	1.70e-6	1.9e-7
218	9800	1.70e-6	1.9e-7
218	10000	1.69e-6	1.9e-7
219	600	2.05e-6	2.2e-7
219	800	2.04e-6	2.2e-7
219	1000	2.03e-6	2.2e-7
219	1200	2.02e-6	2.2e-7
219	1400	2.02e-6	2.2e-7
219	1600	2.01e-6	2.2e-7
219	1800	2.00e-6	2.2e-7
219	2000	1.99e-6	2.2e-7
219	2200	1.98e-6	2.2e-7
219	2400	1.97e-6	2.1e-7
219	2600	1.97e-6	2.1e-7
219	2800	1.96e-6	2.1e-7
219	3000	1.95e-6	2.1e-7
219	3200	1.94e-6	2.1e-7
219	3400	1.94e-6	2.1e-7
219	3600	1.93e-6	2.1e-7
219	3800	1.92e-6	2.1e-7
219	4000	1.91e-6	2.1e-7
219	4200	1.91e-6	2.1e-7
219	4400	1.90e-6	2.1e-7
219	4600	1.89e-6	2.1e-7
219	4800	1.89e-6	2.1e-7
219	5000	1.88e-6	2e-7
219	5200	1.87e-6	2e-7
219	5400	1.86e-6	2e-7
219	5600	1.86e-6	2e-7
219	5800	1.85e-6	2e-7
219	6000	1.84e-6	2e-7
219	6200	1.84e-6	2e-7
219	6400	1.83e-6	2e-7
219	6600	1.82e-6	2e-7
219	6800	1.82e-6	2e-7
219	7000	1.81e-6	2e-7
219	7200	1.80e-6	2e-7
219	7400	1.80e-6	2e-7
219	7600	1.79e-6	2e-7
219	7800	1.79e-6	2e-7
219	8000	1.78e-6	1.9e-7
219	8200	1.77e-6	1.9e-7
219	8400	1.77e-6	1.9e-7
219	8600	1.76e-6	1.9e-7
219	8800	1.76e-6	1.9e-7
219	9000	1.75e-6	1.9e-7
219	9200	1.74e-6	1.9e-7
219	9400	1.74e-6	1.9e-7
219	9600	1.73e-6	1.9e-7
219	9800	1.73e-6	1.9e-7
219	10000	1.72e-6	1.9e-7
220	600	2.09e-6	2.2e-7
220	800	2.08e-6	2.2e-7
220	1000	2.07e-6	2.2e-7
220	1200	2.06e-6	2.2e-7
220	1400	2.06e-6	2.2e-7
220	1600	2.05e-6	2.2e-7
220	1800	2.04e-6	2.2e-7
220	2000	2.03e-6	2.2e-7
220	2200	2.02e-6	2.2e-7
220	2400	2.01e-6	2.2e-7
220	2600	2.01e-6	2.2e-7
220	2800	2.00e-6	2.2e-7
220	3000	1.99e-6	2.1e-7
220	3200	1.98e-6	2.1e-7
220	3400	1.97e-6	2.1e-7
220	3600	1.97e-6	2.1e-7
220	3800	1.96e-6	2.1e-7
220	4000	1.95e-6	2.1e-7
220	4200	1.94e-6	2.1e-7
220	4400	1.94e-6	2.1e-7
220	4600	1.93e-6	2.1e-7
220	4800	1.92e-6	2.1e-7
220	5000	1.91e-6	2.1e-7
220	5200	1.91e-6	2.1e-7
220	5400	1.90e-6	2.1e-7
220	5600	1.89e-6	2e-7
220	5800	1.88e-6	2e-7
220	6000	1.88e-6	2e-7
220	6200	1.87e-6	2e-7
220	6400	1.86e-6	2e-7
220	6600	1.86e-6	2e-7
220	6800	1.85e-6	2e-7
220	7000	1.84e-6	2e-7
220	7200	1.84e-6	2e-7
220	7400	1.83e-6	2e-7
220	7600	1.82e-6	2e-7
220	7800	1.82e-6	2e-7
220	8000	1.81e-6	2e-7
220	8200	1.80e-6	2e-7
220	8400	1.80e-6	1.9e-7
220	8600	1.79e-6	1.9e-7
220	8800	1.79e-6	1.9e-7
220	9000	1.78e-6	1.9e-7
220	9200	1.77e-6	1.9e-7
220	9400	1.77e-6	1.9e-7
220	9600	1.76e-6	1.9e-7
220	9800	1.75e-6	1.9e-7
220	10000	1.75e-6	1.9e-7
221	600	2.13e-6	2.3e-7
221	800	2.12e-6	2.3e-7
221	1000	2.11e-6	2.2e-7
221	1200	2.11e-6	2.2e-7
221	1400	2.10e-6	2.2e-7
221	1600	2.09e-6	2.2e-7
221	1800	2.08e-6	2.2e-7
221	2000	2.07e-6	2.2e-7
221	2200	2.06e-6	2.2e-7
221	2400	2.05e-6	2.2e-7
221	2600	2.04e-6	2.2e-7
221	2800	2.04e-6	2.2e-7
221	3000	2.03e-6	2.2e-7
221	3200	2.02e-6	2.2e-7
221	3400	2.01e-6	2.1e-7
221	3600	2.00e-6	2.1e-7
221	3800	2.00e-6	2.1e-7
221	4000	1.99e-6	2.1e-7
221	4200	1.98e-6	2.1e-7
221	4400	1.97e-6	2.1e-7
221	4600	1.96e-6	2.1e-7
221	4800	1.96e-6	2.1e-7
221	5000	1.95e-6	2.1e-7
221	5200	1.94e-6	2.1e-7
221	5400	1.93e-6	2.1e-7
221	5600	1.93e-6	2.1e-7
221	5800	1.92e-6	2.1e-7
221	6000	1.91e-6	2e-7
221	6200	1.90e-6	2e-7
221	6400	1.90e-6	2e-7
221	6600	1.89e-6	2e-7
221	6800	1.88e-6	2e-7
221	7000	1.88e-6	2e-7
221	7200	1.87e-6	2e-7
221	7400	1.86e-6	2e-7
221	7600	1.86e-6	2e-7
221	7800	1.85e-6	2e-7
221	8000	1.84e-6	2e-7
221	8200	1.84e-6	2e-7
221	8400	1.83e-6	2e-7
221	8600	1.82e-6	2e-7
221	8800	1.82e-6	2e-7
221	9000	1.81e-6	1.9e-7
221	9200	1.80e-6	1.9e-7
221	9400	1.80e-6	1.9e-7
221	9600	1.79e-6	1.9e-7
221	9800	1.79e-6	1.9e-7
221	10000	1.78e-6	1.9e-7
222	800	2.17e-6	2.3e-7
222	1000	2.16e-6	2.3e-7
222	1200	2.15e-6	2.3e-7
222	1400	2.14e-6	2.3e-7
222	1600	2.13e-6	2.2e-7
222	1800	2.12e-6	2.2e-7
222	2000	2.11e-6	2.2e-7
222	2200	2.10e-6	2.2e-7
222	2400	2.09e-6	2.2e-7
222	2600	2.08e-6	2.2e-7
222	2800	2.08e-6	2.2e-7
222	3000	2.07e-6	2.2e-7
222	3200	2.06e-6	2.2e-7
222	3400	2.05e-6	2.2e-7
222	3600	2.04e-6	2.2e-7
222	3800	2.03e-6	2.2e-7
222	4000	2.03e-6	2.1e-7
222	4200	2.02e-6	2.1e-7
222	4400	2.01e-6	2.1e-7
222	4600	2.00e-6	2.1e-7
222	4800	1.99e-6	2.1e-7
222	5000	1.99e-6	2.1e-7
222	5200	1.98e-6	2.1e-7
222	5400	1.97e-6	2.1e-7
222	5600	1.96e-6	2.1e-7
222	5800	1.95e-6	2.1e-7
222	6000	1.95e-6	2.1e-7
222	6200	1.94e-6	2.1e-7
222	6400	1.93e-6	2.1e-7
222	6600	1.93e-6	2e-7
222	6800	1.92e-6	2e-7
222	7000	1.91e-6	2e-7
222	7200	1.90e-6	2e-7
222	7400	1.90e-6	2e-7
222	7600	1.89e-6	2e-7
222	7800	1.88e-6	2e-7
222	8000	1.88e-6	2e-7
222	8200	1.87e-6	2e-7
222	8400	1.86e-6	2e-7
222	8600	1.86e-6	2e-7
222	8800	1.85e-6	2e-7
222	9000	1.84e-6	2e-7
222	9200	1.84e-6	2e-7
222	9400	1.83e-6	1.9e-7
222	9600	1.82e-6	1.9e-7
222	9800	1.82e-6	1.9e-7
222	10000	1.81e-6	1.9e-7
223	800	2.21e-6	2.3e-7
223	1000	2.20e-6	2.3e-7
223	1200	2.19e-6	2.3e-7
223	1400	2.18e-6	2.3e-7
223	1600	2.17e-6	2.3e-7
223	1800	2.16e-6	2.3e-7
223	2000	2.15e-6	2.2e-7
223	2200	2.14e-6	2.2e-7
223	2400	2.14e-6	2.2e-7
223	2600	2.13e-6	2.2e-7
223	2800	2.12e-6	2.2e-7
223	3000	2.11e-6	2.2e-7
223	3200	2.10e-6	2.2e-7
223	3400	2.09e-6	2.2e-7
223	3600	2.08e-6	2.2e-7
223	3800	2.07e-6	2.2e-7
223	4000	2.06e-6	2.2e-7
223	4200	2.06e-6	2.2e-7
223	4400	2.05e-6	2.1e-7
223	4600	2.04e-6	2.1e-7
223	4800	2.03e-6	2.1e-7
223	5000	2.02e-6	2.1e-7
223	5200	2.02e-6	2.1e-7
223	5400	2.01e-6	2.1e-7
223	5600	2.00e-6	2.1e-7
223	5800	1.99e-6	2.1e-7
223	6000	1.98e-6	2.1e-7
223	6200	1.98e-6	2.1e-7
223	6400	1.97e-6	2.1e-7
223	6600	1.96e-6	2.1e-7
223	6800	1.95e-6	2.1e-7
223	7000	1.95e-6	2e-7
223	7200	1.94e-6	2e-7
223	7400	1.93e-6	2e-7
223	7600	1.92e-6	2e-7
223	7800	1.92e-6	2e-7
223	8000	1.91e-6	2e-7
223	8200	1.90e-6	2e-7
223	8400	1.90e-6	2e-7
223	8600	1.89e-6	2e-7
223	8800	1.88e-6	2e-7
223	9000	1.87e-6	2e-7
223	9200	1.87e-6	2e-7
223	9400	1.86e-6	2e-7
223	9600	1.85e-6	2e-7
223	9800	1.85e-6	2e-7
223	10000	1.84e-6	1.9e-7
224	800	2.26e-6	2.3e-7
224	1000	2.25e-6	2.3e-7
224	1200	2.24e-6	2.3e-7
224	1400	2.23e-6	2.3e-7
224	1600	2.22e-6	2.3e-7
224	1800	2.21e-6	2.3e-7
224	2000	2.20e-6	2.3e-7
224	2200	2.19e-6	2.3e-7
224	2400	2.18e-6	2.3e-7
224	2600	2.17e-6	2.2e-7
224	2800	2.16e-6	2.2e-7
224	3000	2.15e-6	2.2e-7
224	3200	2.14e-6	2.2e-7
224	3400	2.13e-6	2.2e-7
224	3600	2.12e-6	2.2e-7
224	3800	2.11e-6	2.2e-7
224	4000	2.11e-6	2.2e-7
224	4200	2.10e-6	2.2e-7
224	4400	2.09e-6	2.2e-7
224	4600	2.08e-6	2.2e-7
224	4800	2.07e-6	2.2e-7
224	5000	2.06e-6	2.1e-7
224	5200	2.05e-6	2.1e-7
224	5400	2.05e-6	2.1e-7
224	5600	2.04e-6	2.1e-7
224	5800	2.03e-6	2.1e-7
224	6000	2.02e-6	2.1e-7
224	6200	2.01e-6	2.1e-7
224	6400	2.00e-6	2.1e-7
224	6600	2.00e-6	2.1e-7
224	6800	1.99e-6	2.1e-7
224	7000	1.98e-6	2.1e-7
224	7200	1.97e-6	2.1e-7
224	7400	1.97e-6	2.1e-7
224	7600	1.96e-6	2e-7
224	7800	1.95e-6	2e-7
224	8000	1.94e-6	2e-7
224	8200	1.94e-6	2e-7
224	8400	1.93e-6	2e-7
224	8600	1.92e-6	2e-7
224	8800	1.91e-6	2e-7
224	9000	1.91e-6	2e-7
224	9200	1.90e-6	2e-7
224	9400	1.89e-6	2e-7
224	9600	1.89e-6	2e-7
224	9800	1.88e-6	2e-7
224	10000	1.87e-6	2e-7
225	800	2.31e-6	2.3e-7
225	1000	2.30e-6	2.3e-7
225	1200	2.28e-6	2.3e-7
225	1400	2.27e-6	2.3e-7
225	1600	2.26e-6	2.3e-7
225	1800	2.25e-6	2.3e-7
225	2000	2.24e-6	2.3e-7
225	2200	2.23e-6	2.3e-7
225	2400	2.22e-6	2.3e-7
225	2600	2.21e-6	2.3e-7
225	2800	2.20e-6	2.3e-7
225	3000	2.19e-6	2.2e-7
225	3200	2.18e-6	2.2e-7
225	3400	2.17e-6	2.2e-7
225	3600	2.17e-6	2.2e-7
225	3800	2.16e-6	2.2e-7
225	4000	2.15e-6	2.2e-7
225	4200	2.14e-6	2.2e-7
225	4400	2.13e-6	2.2e-7
225	4600	2.12e-6	2.2e-7
225	4800	2.11e-6	2.2e-7
225	5000	2.10e-6	2.2e-7
225	5200	2.09e-6	2.2e-7
225	5400	2.08e-6	2.1e-7
225	5600	2.08e-6	2.1e-7
225	5800	2.07e-6	2.1e-7
225	6000	2.06e-6	2.1e-7
225	6200	2.05e-6	2.1e-7
225	6400	2.04e-6	2.1e-7
225	6600	2.03e-6	2.1e-7
225	6800	2.03e-6	2.1e-7
225	7000	2.02e-6	2.1e-7
225	7200	2.01e-6	2.1e-7
225	7400	2.00e-6	2.1e-7
225	7600	1.99e-6	2.1e-7
225	7800	1.99e-6	2.1e-7
225	8000	1.98e-6	2e-7
225	8200	1.97e-6	2e-7
225	8400	1.96e-6	2e-7
225	8600	1.96e-6	2e-7
225	8800	1.95e-6	2e-7
225	9000	1.94e-6	2e-7
225	9200	1.93e-6	2e-7
225	9400	1.93e-6	2e-7
225	9600	1.92e-6	2e-7
225	9800	1.91e-6	2e-7
225	10000	1.91e-6	2e-7
226	800	2.36e-6	2.4e-7
226	1000	2.34e-6	2.4e-7
226	1200	2.33e-6	2.3e-7
226	1400	2.32e-6	2.3e-7
226	1600	2.31e-6	2.3e-7
226	1800	2.30e-6	2.3e-7
226	2000	2.29e-6	2.3e-7
226	2200	2.28e-6	2.3e-7
226	2400	2.27e-6	2.3e-7
226	2600	2.26e-6	2.3e-7
226	2800	2.25e-6	2.3e-7
226	3000	2.24e-6	2.3e-7
226	3200	2.23e-6	2.3e-7
226	3400	2.22e-6	2.2e-7
226	3600	2.21e-6	2.2e-7
226	3800	2.20e-6	2.2e-7
226	4000	2.19e-6	2.2e-7
226	4200	2.18e-6	2.2e-7
226	4400	2.17e-6	2.2e-7
226	4600	2.16e-6	2.2e-7
226	4800	2.15e-6	2.2e-7
226	5000	2.14e-6	2.2e-7
226	5200	2.13e-6	2.2e-7
226	5400	2.12e-6	2.2e-7
226	5600	2.12e-6	2.2e-7
226	5800	2.11e-6	2.1e-7
226	6000	2.10e-6	2.1e-7
226	6200	2.09e-6	2.1e-7
226	6400	2.08e-6	2.1e-7
226	6600	2.07e-6	2.1e-7
226	6800	2.06e-6	2.1e-7
226	7000	2.06e-6	2.1e-7
226	7200	2.05e-6	2.1e-7
226	7400	2.04e-6	2.1e-7
226	7600	2.03e-6	2.1e-7
226	7800	2.02e-6	2.1e-7
226	8000	2.02e-6	2.1e-7
226	8200	2.01e-6	2.1e-7
226	8400	2.00e-6	2.1e-7
226	8600	1.99e-6	2e-7
226	8800	1.98e-6	2e-7
226	9000	1.98e-6	2e-7
226	9200	1.97e-6	2e-7
226	9400	1.96e-6	2e-7
226	9600	1.95e-6	2e-7
226	9800	1.95e-6	2e-7
226	10000	1.94e-6	2e-7
227	800	2.41e-6	2.4e-7
227	1000	2.39e-6	2.4e-7
227	1200	2.38e-6	2.4e-7
227	1400	2.37e-6	2.4e-7
227	1600	2.36e-6	2.4e-7
227	1800	2.35e-6	2.3e-7
227	2000	2.34e-6	2.3e-7
227	2200	2.33e-6	2.3e-7
227	2400	2.32e-6	2.3e-7
227	2600	2.31e-6	2.3e-7
227	2800	2.29e-6	2.3e-7
227	3000	2.28e-6	2.3e-7
227	3200	2.27e-6	2.3e-7
227	3400	2.26e-6	2.3e-7
227	3600	2.25e-6	2.3e-7
227	3800	2.24e-6	2.3e-7
227	4000	2.23e-6	2.2e-7
227	4200	2.22e-6	2.2e-7
227	4400	2.21e-6	2.2e-7
227	4600	2.20e-6	2.2e-7
227	4800	2.19e-6	2.2e-7
227	5000	2.18e-6	2.2e-7
227	5200	2.18e-6	2.2e-7
227	5400	2.17e-6	2.2e-7
227	5600	2.16e-6	2.2e-7
227	5800	2.15e-6	2.2e-7
227	6000	2.14e-6	2.2e-7
227	6200	2.13e-6	2.2e-7
