Table: Internal Energy [G]
Temperature {K} 	 Pressure {Pa} 	 Specific Internal Energy {J/Kg}
315 	 1400000 	 7.396820e+05
315 	 1600000 	 7.383396e+05
315 	 1800000 	 7.369707e+05
315 	 2000000 	 7.355696e+05
315 	 2200000 	 7.341375e+05
315 	 2400000 	 7.326782e+05
315 	 2600000 	 7.311798e+05
315 	 2800000 	 7.296439e+05
315 	 3000000 	 7.280779e+05
315 	 3200000 	 7.264622e+05
315 	 3400000 	 7.248025e+05
315 	 3600000 	 7.230946e+05
315 	 3800000 	 7.213374e+05
315 	 4000000 	 7.195233e+05
315 	 4200000 	 7.176439e+05
315 	 4400000 	 7.157000e+05
315 	 4600000 	 7.136816e+05
315 	 4800000 	 7.115836e+05
315 	 5000000 	 7.093967e+05
315 	 5200000 	 7.071081e+05
315 	 5400000 	 7.047237e+05
315 	 5600000 	 7.021816e+05
315 	 5800000 	 6.995148e+05
315 	 6000000 	 6.966687e+05
315 	 6200000 	 6.936115e+05
315 	 6400000 	 6.903106e+05
315 	 6600000 	 6.867086e+05
315 	 6800000 	 6.827224e+05
315 	 7000000 	 6.782480e+05
315 	 7200000 	 6.730684e+05
315 	 7400000 	 6.668756e+05
315 	 7600000 	 6.590144e+05
315 	 7800000 	 6.479588e+05
315 	 8000000 	 6.315519e+05
315 	 8200000 	 6.131402e+05
315 	 8400000 	 6.004732e+05
315 	 8600000 	 5.934885e+05
315 	 8800000 	 5.888236e+05
315 	 9000000 	 5.853037e+05
315 	 9200000 	 5.824590e+05
315 	 9400000 	 5.800690e+05
315 	 9600000 	 5.779941e+05
315 	 9800000 	 5.761541e+05
315 	 10000000 	 5.744945e+05
316 	 200000 	 7.511825e+05
316 	 400000 	 7.499858e+05
316 	 600000 	 7.487698e+05
316 	 800000 	 7.475314e+05
316 	 1000000 	 7.462713e+05
316 	 1200000 	 7.449905e+05
316 	 1400000 	 7.436831e+05
316 	 1600000 	 7.423511e+05
316 	 1800000 	 7.409923e+05
316 	 2000000 	 7.396069e+05
316 	 2200000 	 7.381808e+05
316 	 2400000 	 7.367409e+05
316 	 2600000 	 7.352577e+05
316 	 2800000 	 7.337395e+05
316 	 3000000 	 7.321876e+05
316 	 3200000 	 7.305896e+05
316 	 3400000 	 7.289485e+05
316 	 3600000 	 7.272670e+05
316 	 3800000 	 7.255307e+05
316 	 4000000 	 7.237440e+05
316 	 4200000 	 7.218934e+05
316 	 4400000 	 7.199845e+05
316 	 4600000 	 7.180051e+05
316 	 4800000 	 7.159486e+05
316 	 5000000 	 7.138083e+05
316 	 5200000 	 7.115727e+05
316 	 5400000 	 7.092471e+05
316 	 5600000 	 7.067640e+05
316 	 5800000 	 7.041790e+05
316 	 6000000 	 7.014187e+05
316 	 6200000 	 6.984765e+05
316 	 6400000 	 6.953214e+05
316 	 6600000 	 6.918788e+05
316 	 6800000 	 6.881324e+05
316 	 7000000 	 6.839598e+05
316 	 7200000 	 6.792241e+05
316 	 7400000 	 6.737127e+05
316 	 7600000 	 6.670395e+05
316 	 7800000 	 6.584958e+05
316 	 8000000 	 6.465700e+05
316 	 8200000 	 6.310789e+05
316 	 8400000 	 6.157959e+05
316 	 8600000 	 6.054119e+05
316 	 8800000 	 5.988494e+05
316 	 9000000 	 5.942858e+05
316 	 9200000 	 5.907775e+05
316 	 9400000 	 5.879251e+05
316 	 9600000 	 5.855098e+05
316 	 9800000 	 5.834035e+05
316 	 10000000 	 5.815349e+05
317 	 200000 	 7.547081e+05
317 	 400000 	 7.535184e+05
317 	 600000 	 7.523049e+05
317 	 800000 	 7.510771e+05
317 	 1000000 	 7.498251e+05
317 	 1200000 	 7.485515e+05
317 	 1400000 	 7.472535e+05
317 	 1600000 	 7.459301e+05
317 	 1800000 	 7.445783e+05
317 	 2000000 	 7.432079e+05
317 	 2200000 	 7.418007e+05
317 	 2400000 	 7.403733e+05
317 	 2600000 	 7.389014e+05
317 	 2800000 	 7.374010e+05
317 	 3000000 	 7.358621e+05
317 	 3200000 	 7.342798e+05
317 	 3400000 	 7.326655e+05
317 	 3600000 	 7.309959e+05
317 	 3800000 	 7.292863e+05
317 	 4000000 	 7.275223e+05
317 	 4200000 	 7.257014e+05
317 	 4400000 	 7.238219e+05
317 	 4600000 	 7.218749e+05
317 	 4800000 	 7.198542e+05
317 	 5000000 	 7.177539e+05
317 	 5200000 	 7.155656e+05
317 	 5400000 	 7.132758e+05
317 	 5600000 	 7.108782e+05
317 	 5800000 	 7.083384e+05
317 	 6000000 	 7.056763e+05
317 	 6200000 	 7.028435e+05
317 	 6400000 	 6.998028e+05
317 	 6600000 	 6.965345e+05
317 	 6800000 	 6.929666e+05
317 	 7000000 	 6.890485e+05
317 	 7200000 	 6.846817e+05
317 	 7400000 	 6.796844e+05
317 	 7600000 	 6.738285e+05
317 	 7800000 	 6.666814e+05
317 	 8000000 	 6.575178e+05
317 	 8200000 	 6.453786e+05
317 	 8400000 	 6.311997e+05
317 	 8600000 	 6.186156e+05
317 	 8800000 	 6.097187e+05
317 	 9000000 	 6.036544e+05
317 	 9200000 	 5.992201e+05
317 	 9400000 	 5.957466e+05
317 	 9600000 	 5.928920e+05
317 	 9800000 	 5.904611e+05
317 	 10000000 	 5.883406e+05
318 	 200000 	 7.580424e+05
318 	 400000 	 7.568605e+05
318 	 600000 	 7.556560e+05
318 	 800000 	 7.544344e+05
318 	 1000000 	 7.531888e+05
318 	 1200000 	 7.519258e+05
318 	 1400000 	 7.506368e+05
318 	 1600000 	 7.493211e+05
318 	 1800000 	 7.479887e+05
318 	 2000000 	 7.466185e+05
318 	 2200000 	 7.452293e+05
318 	 2400000 	 7.438062e+05
318 	 2600000 	 7.423481e+05
318 	 2800000 	 7.408646e+05
318 	 3000000 	 7.393423e+05
318 	 3200000 	 7.377780e+05
318 	 3400000 	 7.361766e+05
318 	 3600000 	 7.345306e+05
318 	 3800000 	 7.328428e+05
318 	 4000000 	 7.311012e+05
318 	 4200000 	 7.293100e+05
318 	 4400000 	 7.274574e+05
318 	 4600000 	 7.255445e+05
318 	 4800000 	 7.235565e+05
318 	 5000000 	 7.214932e+05
318 	 5200000 	 7.193528e+05
318 	 5400000 	 7.171166e+05
318 	 5600000 	 7.147679e+05
318 	 5800000 	 7.123257e+05
318 	 6000000 	 7.097228e+05
318 	 6200000 	 7.069765e+05
318 	 6400000 	 7.040591e+05
318 	 6600000 	 7.009118e+05
318 	 6800000 	 6.975229e+05
318 	 7000000 	 6.938252e+05
318 	 7200000 	 6.897424e+05
318 	 7400000 	 6.851353e+05
318 	 7600000 	 6.798711e+05
318 	 7800000 	 6.736726e+05
318 	 8000000 	 6.660760e+05
318 	 8200000 	 6.564881e+05
318 	 8400000 	 6.445871e+05
318 	 8600000 	 6.320274e+05
318 	 8800000 	 6.213803e+05
318 	 9000000 	 6.135744e+05
318 	 9200000 	 6.079368e+05
318 	 9400000 	 6.036564e+05
318 	 9600000 	 6.002370e+05
318 	 9800000 	 5.973966e+05
318 	 10000000 	 5.949649e+05
319 	 200000 	 7.610344e+05
319 	 400000 	 7.598578e+05
319 	 600000 	 7.586659e+05
319 	 800000 	 7.574482e+05
319 	 1000000 	 7.562130e+05
319 	 1200000 	 7.549571e+05
319 	 1400000 	 7.536803e+05
319 	 1600000 	 7.523767e+05
319 	 1800000 	 7.510473e+05
319 	 2000000 	 7.496894e+05
319 	 2200000 	 7.483167e+05
319 	 2400000 	 7.469017e+05
319 	 2600000 	 7.454652e+05
319 	 2800000 	 7.439887e+05
319 	 3000000 	 7.424856e+05
319 	 3200000 	 7.409419e+05
319 	 3400000 	 7.393588e+05
319 	 3600000 	 7.377321e+05
319 	 3800000 	 7.360642e+05
319 	 4000000 	 7.343516e+05
319 	 4200000 	 7.325798e+05
319 	 4400000 	 7.307589e+05
319 	 4600000 	 7.288749e+05
319 	 4800000 	 7.269311e+05
319 	 5000000 	 7.249083e+05
319 	 5200000 	 7.228052e+05
319 	 5400000 	 7.206145e+05
319 	 5600000 	 7.183276e+05
319 	 5800000 	 7.159447e+05
319 	 6000000 	 7.134207e+05
319 	 6200000 	 7.107453e+05
319 	 6400000 	 7.079352e+05
319 	 6600000 	 7.049062e+05
319 	 6800000 	 7.016647e+05
319 	 7000000 	 6.981641e+05
319 	 7200000 	 6.943142e+05
319 	 7400000 	 6.900568e+05
319 	 7600000 	 6.852601e+05
319 	 7800000 	 6.797458e+05
319 	 8000000 	 6.732083e+05
319 	 8200000 	 6.652693e+05
319 	 8400000 	 6.555435e+05
319 	 8600000 	 6.443392e+05
319 	 8800000 	 6.332874e+05
319 	 9000000 	 6.241283e+05
319 	 9200000 	 6.171637e+05
319 	 9400000 	 6.118874e+05
319 	 9600000 	 6.077664e+05
319 	 9800000 	 6.044125e+05
319 	 10000000 	 6.015953e+05
320 	 200000 	 7.638953e+05
320 	 400000 	 7.627281e+05
320 	 600000 	 7.615409e+05
320 	 800000 	 7.603323e+05
320 	 1000000 	 7.591056e+05
320 	 1200000 	 7.578550e+05
320 	 1400000 	 7.565869e+05
320 	 1600000 	 7.552928e+05
320 	 1800000 	 7.539804e+05
320 	 2000000 	 7.526345e+05
320 	 2200000 	 7.512671e+05
320 	 2400000 	 7.498715e+05
320 	 2600000 	 7.484450e+05
320 	 2800000 	 7.469825e+05
320 	 3000000 	 7.454887e+05
320 	 3200000 	 7.439654e+05
320 	 3400000 	 7.424018e+05
320 	 3600000 	 7.407953e+05
320 	 3800000 	 7.391465e+05
320 	 4000000 	 7.374496e+05
320 	 4200000 	 7.357079e+05
320 	 4400000 	 7.339145e+05
320 	 4600000 	 7.320535e+05
320 	 4800000 	 7.301330e+05
320 	 5000000 	 7.281490e+05
320 	 5200000 	 7.260850e+05
320 	 5400000 	 7.239401e+05
320 	 5600000 	 7.217026e+05
320 	 5800000 	 7.193607e+05
320 	 6000000 	 7.169005e+05
320 	 6200000 	 7.143165e+05
320 	 6400000 	 7.115915e+05
320 	 6600000 	 7.086864e+05
320 	 6800000 	 7.055848e+05
320 	 7000000 	 7.022408e+05
320 	 7200000 	 6.986097e+05
320 	 7400000 	 6.946162e+05
320 	 7600000 	 6.901837e+05
320 	 7800000 	 6.851623e+05
320 	 8000000 	 6.793857e+05
320 	 8200000 	 6.725739e+05
320 	 8400000 	 6.644359e+05
320 	 8600000 	 6.548359e+05
320 	 8800000 	 6.444945e+05
320 	 9000000 	 6.347798e+05
320 	 9200000 	 6.267985e+05
320 	 9400000 	 6.204820e+05
320 	 9600000 	 6.155431e+05
320 	 9800000 	 6.115770e+05
320 	 10000000 	 6.082915e+05
321 	 200000 	 7.664473e+05
321 	 400000 	 7.652846e+05
321 	 600000 	 7.641091e+05
321 	 800000 	 7.629047e+05
321 	 1000000 	 7.616874e+05
321 	 1200000 	 7.604502e+05
321 	 1400000 	 7.591885e+05
321 	 1600000 	 7.579061e+05
321 	 1800000 	 7.565984e+05
321 	 2000000 	 7.552765e+05
321 	 2200000 	 7.539055e+05
321 	 2400000 	 7.525313e+05
321 	 2600000 	 7.511141e+05
321 	 2800000 	 7.496706e+05
321 	 3000000 	 7.481873e+05
321 	 3200000 	 7.466779e+05
321 	 3400000 	 7.451301e+05
321 	 3600000 	 7.435429e+05
321 	 3800000 	 7.419194e+05
321 	 4000000 	 7.402416e+05
321 	 4200000 	 7.385267e+05
321 	 4400000 	 7.367568e+05
321 	 4600000 	 7.349250e+05
321 	 4800000 	 7.330405e+05
321 	 5000000 	 7.310879e+05
321 	 5200000 	 7.290629e+05
321 	 5400000 	 7.269609e+05
321 	 5600000 	 7.247882e+05
321 	 5800000 	 7.224925e+05
321 	 6000000 	 7.200918e+05
321 	 6200000 	 7.175899e+05
321 	 6400000 	 7.149404e+05
321 	 6600000 	 7.121384e+05
321 	 6800000 	 7.091535e+05
321 	 7000000 	 7.059557e+05
321 	 7200000 	 7.025036e+05
321 	 7400000 	 6.987419e+05
321 	 7600000 	 6.946114e+05
321 	 7800000 	 6.900084e+05
321 	 8000000 	 6.847940e+05
321 	 8200000 	 6.787996e+05
321 	 8400000 	 6.718045e+05
321 	 8600000 	 6.636012e+05
321 	 8800000 	 6.544492e+05
321 	 9000000 	 6.450295e+05
321 	 9200000 	 6.364348e+05
321 	 9400000 	 6.292971e+05
321 	 9600000 	 6.235426e+05
321 	 9800000 	 6.188938e+05
321 	 10000000 	 6.150828e+05
322 	 200000 	 7.688046e+05
322 	 400000 	 7.676493e+05
322 	 600000 	 7.664767e+05
322 	 800000 	 7.652880e+05
322 	 1000000 	 7.640785e+05
322 	 1200000 	 7.628493e+05
322 	 1400000 	 7.615960e+05
322 	 1600000 	 7.603235e+05
322 	 1800000 	 7.590220e+05
322 	 2000000 	 7.576964e+05
322 	 2200000 	 7.563566e+05
322 	 2400000 	 7.549850e+05
322 	 2600000 	 7.535788e+05
322 	 2800000 	 7.521489e+05
322 	 3000000 	 7.506890e+05
322 	 3200000 	 7.491924e+05
322 	 3400000 	 7.476588e+05
322 	 3600000 	 7.460950e+05
322 	 3800000 	 7.444883e+05
322 	 4000000 	 7.428345e+05
322 	 4200000 	 7.411390e+05
322 	 4400000 	 7.393908e+05
322 	 4600000 	 7.375955e+05
322 	 4800000 	 7.357416e+05
322 	 5000000 	 7.338226e+05
322 	 5200000 	 7.318346e+05
322 	 5400000 	 7.297812e+05
322 	 5600000 	 7.276496e+05
322 	 5800000 	 7.254189e+05
322 	 6000000 	 7.230707e+05
322 	 6200000 	 7.206337e+05
322 	 6400000 	 7.180748e+05
322 	 6600000 	 7.153652e+05
322 	 6800000 	 7.124788e+05
322 	 7000000 	 7.094179e+05
322 	 7200000 	 7.061367e+05
322 	 7400000 	 7.025798e+05
322 	 7600000 	 6.987030e+05
322 	 7800000 	 6.944318e+05
322 	 8000000 	 6.896726e+05
322 	 8200000 	 6.842860e+05
322 	 8400000 	 6.781299e+05
322 	 8600000 	 6.710269e+05
322 	 8800000 	 6.629793e+05
322 	 9000000 	 6.543211e+05
322 	 9200000 	 6.458253e+05
322 	 9400000 	 6.381992e+05
322 	 9600000 	 6.317405e+05
322 	 9800000 	 6.264353e+05
322 	 10000000 	 6.220597e+05
323 	 200000 	 7.710839e+05
323 	 400000 	 7.699359e+05
323 	 600000 	 7.687699e+05
323 	 800000 	 7.675877e+05
323 	 1000000 	 7.663840e+05
323 	 1200000 	 7.651608e+05
323 	 1400000 	 7.639184e+05
323 	 1600000 	 7.626550e+05
323 	 1800000 	 7.613664e+05
323 	 2000000 	 7.600625e+05
323 	 2200000 	 7.587201e+05
323 	 2400000 	 7.573574e+05
323 	 2600000 	 7.559700e+05
323 	 2800000 	 7.545524e+05
323 	 3000000 	 7.531088e+05
323 	 3200000 	 7.516204e+05
323 	 3400000 	 7.501072e+05
323 	 3600000 	 7.485578e+05
323 	 3800000 	 7.469684e+05
323 	 4000000 	 7.453394e+05
323 	 4200000 	 7.436597e+05
323 	 4400000 	 7.419410e+05
323 	 4600000 	 7.401698e+05
323 	 4800000 	 7.383392e+05
323 	 5000000 	 7.364581e+05
323 	 5200000 	 7.345058e+05
323 	 5400000 	 7.324875e+05
323 	 5600000 	 7.303918e+05
323 	 5800000 	 7.282214e+05
323 	 6000000 	 7.259478e+05
323 	 6200000 	 7.235727e+05
323 	 6400000 	 7.210673e+05
323 	 6600000 	 7.184305e+05
323 	 6800000 	 7.156739e+05
323 	 7000000 	 7.127045e+05
323 	 7200000 	 7.095596e+05
323 	 7400000 	 7.061767e+05
323 	 7600000 	 7.025201e+05
323 	 7800000 	 6.985119e+05
323 	 8000000 	 6.941188e+05
323 	 8200000 	 6.892088e+05
323 	 8400000 	 6.836823e+05
323 	 8600000 	 6.774163e+05
323 	 8800000 	 6.703381e+05
323 	 9000000 	 6.625548e+05
323 	 9200000 	 6.545063e+05
323 	 9400000 	 6.468059e+05
323 	 9600000 	 6.399530e+05
323 	 9800000 	 6.340698e+05
323 	 10000000 	 6.291441e+05
324 	 200000 	 7.732016e+05
324 	 400000 	 7.720618e+05
324 	 600000 	 7.709050e+05
324 	 800000 	 7.697244e+05
324 	 1000000 	 7.685289e+05
324 	 1200000 	 7.673161e+05
324 	 1400000 	 7.660785e+05
324 	 1600000 	 7.648220e+05
324 	 1800000 	 7.635492e+05
324 	 2000000 	 7.622531e+05
324 	 2200000 	 7.609259e+05
324 	 2400000 	 7.595742e+05
324 	 2600000 	 7.581966e+05
324 	 2800000 	 7.567873e+05
324 	 3000000 	 7.553568e+05
324 	 3200000 	 7.538867e+05
324 	 3400000 	 7.523881e+05
324 	 3600000 	 7.508562e+05
324 	 3800000 	 7.492894e+05
324 	 4000000 	 7.476760e+05
324 	 4200000 	 7.460229e+05
324 	 4400000 	 7.443268e+05
324 	 4600000 	 7.425811e+05
324 	 4800000 	 7.407795e+05
324 	 5000000 	 7.389261e+05
324 	 5200000 	 7.370082e+05
324 	 5400000 	 7.350278e+05
324 	 5600000 	 7.329711e+05
324 	 5800000 	 7.308268e+05
324 	 6000000 	 7.286245e+05
324 	 6200000 	 7.263036e+05
324 	 6400000 	 7.238669e+05
324 	 6600000 	 7.213173e+05
324 	 6800000 	 7.186273e+05
324 	 7000000 	 7.157978e+05
324 	 7200000 	 7.127652e+05
324 	 7400000 	 7.095405e+05
324 	 7600000 	 7.060696e+05
324 	 7800000 	 7.023137e+05
324 	 8000000 	 6.982035e+05
324 	 8200000 	 6.936897e+05
324 	 8400000 	 6.886615e+05
324 	 8600000 	 6.830332e+05
324 	 8800000 	 6.767261e+05
324 	 9000000 	 6.697716e+05
324 	 9200000 	 6.623657e+05
324 	 9400000 	 6.549274e+05
324 	 9600000 	 6.479387e+05
324 	 9800000 	 6.417143e+05
324 	 10000000 	 6.363131e+05
325 	 200000 	 7.752312e+05
325 	 400000 	 7.740985e+05
325 	 600000 	 7.729466e+05
325 	 800000 	 7.717748e+05
325 	 1000000 	 7.705882e+05
325 	 1200000 	 7.693827e+05
325 	 1400000 	 7.681580e+05
325 	 1600000 	 7.669117e+05
325 	 1800000 	 7.656420e+05
325 	 2000000 	 7.643501e+05
325 	 2200000 	 7.630368e+05
325 	 2400000 	 7.617031e+05
325 	 2600000 	 7.603314e+05
325 	 2800000 	 7.589449e+05
325 	 3000000 	 7.575202e+05
325 	 3200000 	 7.560775e+05
325 	 3400000 	 7.545895e+05
325 	 3600000 	 7.530723e+05
325 	 3800000 	 7.515230e+05
325 	 4000000 	 7.499287e+05
325 	 4200000 	 7.482976e+05
325 	 4400000 	 7.466235e+05
325 	 4600000 	 7.449015e+05
325 	 4800000 	 7.431256e+05
325 	 5000000 	 7.412976e+05
325 	 5200000 	 7.394184e+05
325 	 5400000 	 7.374722e+05
325 	 5600000 	 7.354546e+05
325 	 5800000 	 7.333627e+05
325 	 6000000 	 7.311918e+05
325 	 6200000 	 7.289115e+05
325 	 6400000 	 7.265657e+05
325 	 6600000 	 7.240715e+05
325 	 6800000 	 7.214788e+05
325 	 7000000 	 7.187335e+05
325 	 7200000 	 7.158317e+05
325 	 7400000 	 7.127381e+05
325 	 7600000 	 7.094299e+05
325 	 7800000 	 7.058814e+05
325 	 8000000 	 7.020319e+05
325 	 8200000 	 6.978263e+05
325 	 8400000 	 6.931982e+05
325 	 8600000 	 6.880710e+05
325 	 8800000 	 6.824009e+05
325 	 9000000 	 6.761550e+05
325 	 9200000 	 6.694073e+05
325 	 9400000 	 6.624115e+05
325 	 9600000 	 6.555404e+05
325 	 9800000 	 6.491586e+05
325 	 10000000 	 6.434618e+05
326 	 200000 	 7.770956e+05
326 	 400000 	 7.759671e+05
326 	 600000 	 7.748244e+05
326 	 800000 	 7.736610e+05
326 	 1000000 	 7.724840e+05
326 	 1200000 	 7.712845e+05
326 	 1400000 	 7.700664e+05
326 	 1600000 	 7.688290e+05
326 	 1800000 	 7.675689e+05
326 	 2000000 	 7.662820e+05
326 	 2200000 	 7.649822e+05
326 	 2400000 	 7.636637e+05
326 	 2600000 	 7.623075e+05
326 	 2800000 	 7.609307e+05
326 	 3000000 	 7.595179e+05
326 	 3200000 	 7.580822e+05
326 	 3400000 	 7.566126e+05
326 	 3600000 	 7.551102e+05
326 	 3800000 	 7.535784e+05
326 	 4000000 	 7.520074e+05
326 	 4200000 	 7.503968e+05
326 	 4400000 	 7.487409e+05
326 	 4600000 	 7.470440e+05
326 	 4800000 	 7.452980e+05
326 	 5000000 	 7.435080e+05
326 	 5200000 	 7.416516e+05
326 	 5400000 	 7.397432e+05
326 	 5600000 	 7.377661e+05
326 	 5800000 	 7.357077e+05
326 	 6000000 	 7.335891e+05
326 	 6200000 	 7.313802e+05
326 	 6400000 	 7.290602e+05
326 	 6600000 	 7.266639e+05
326 	 6800000 	 7.241375e+05
326 	 7000000 	 7.214754e+05
326 	 7200000 	 7.186900e+05
326 	 7400000 	 7.157019e+05
326 	 7600000 	 7.125447e+05
326 	 7800000 	 7.091597e+05
326 	 8000000 	 7.055235e+05
326 	 8200000 	 7.015849e+05
326 	 8400000 	 6.973134e+05
326 	 8600000 	 6.926163e+05
326 	 8800000 	 6.874512e+05
326 	 9000000 	 6.817857e+05
326 	 9200000 	 6.756593e+05
326 	 9400000 	 6.691928e+05
326 	 9600000 	 6.626356e+05
326 	 9800000 	 6.563099e+05
326 	 10000000 	 6.504594e+05
327 	 200000 	 7.787957e+05
327 	 400000 	 7.776732e+05
327 	 600000 	 7.765386e+05
327 	 800000 	 7.753839e+05
327 	 1000000 	 7.742110e+05
327 	 1200000 	 7.730229e+05
327 	 1400000 	 7.718128e+05
327 	 1600000 	 7.705823e+05
327 	 1800000 	 7.693341e+05
327 	 2000000 	 7.680595e+05
327 	 2200000 	 7.667723e+05
327 	 2400000 	 7.654547e+05
327 	 2600000 	 7.641152e+05
327 	 2800000 	 7.627486e+05
327 	 3000000 	 7.613464e+05
327 	 3200000 	 7.599253e+05
327 	 3400000 	 7.584760e+05
327 	 3600000 	 7.569889e+05
327 	 3800000 	 7.554732e+05
327 	 4000000 	 7.539166e+05
327 	 4200000 	 7.523280e+05
327 	 4400000 	 7.506984e+05
327 	 4600000 	 7.490182e+05
327 	 4800000 	 7.472994e+05
327 	 5000000 	 7.455338e+05
327 	 5200000 	 7.437154e+05
327 	 5400000 	 7.418276e+05
327 	 5600000 	 7.398858e+05
327 	 5800000 	 7.378809e+05
327 	 6000000 	 7.357910e+05
327 	 6200000 	 7.336449e+05
327 	 6400000 	 7.313709e+05
327 	 6600000 	 7.290370e+05
327 	 6800000 	 7.265882e+05
327 	 7000000 	 7.240262e+05
327 	 7200000 	 7.213182e+05
327 	 7400000 	 7.184548e+05
327 	 7600000 	 7.154187e+05
327 	 7800000 	 7.122032e+05
327 	 8000000 	 7.087486e+05
327 	 8200000 	 7.050271e+05
327 	 8400000 	 7.010143e+05
327 	 8600000 	 6.966508e+05
327 	 8800000 	 6.919097e+05
327 	 9000000 	 6.867410e+05
327 	 9200000 	 6.811603e+05
327 	 9400000 	 6.752077e+05
327 	 9600000 	 6.690493e+05
327 	 9800000 	 6.629221e+05
327 	 10000000 	 6.570766e+05
328 	 200000 	 7.806345e+05
328 	 400000 	 7.795182e+05
328 	 600000 	 7.783889e+05
328 	 800000 	 7.772358e+05
328 	 1000000 	 7.760723e+05
328 	 1200000 	 7.748894e+05
328 	 1400000 	 7.736885e+05
328 	 1600000 	 7.724689e+05
328 	 1800000 	 7.712276e+05
328 	 2000000 	 7.699711e+05
328 	 2200000 	 7.686919e+05
328 	 2400000 	 7.673719e+05
328 	 2600000 	 7.660477e+05
328 	 2800000 	 7.646922e+05
328 	 3000000 	 7.633103e+05
328 	 3200000 	 7.619056e+05
328 	 3400000 	 7.604593e+05
328 	 3600000 	 7.589940e+05
328 	 3800000 	 7.574903e+05
328 	 4000000 	 7.559588e+05
328 	 4200000 	 7.543827e+05
328 	 4400000 	 7.527733e+05
328 	 4600000 	 7.511175e+05
328 	 4800000 	 7.494246e+05
328 	 5000000 	 7.476814e+05
328 	 5200000 	 7.458867e+05
328 	 5400000 	 7.440343e+05
328 	 5600000 	 7.421258e+05
328 	 5800000 	 7.401591e+05
328 	 6000000 	 7.381214e+05
328 	 6200000 	 7.360052e+05
328 	 6400000 	 7.337990e+05
328 	 6600000 	 7.315207e+05
328 	 6800000 	 7.291392e+05
328 	 7000000 	 7.266361e+05
328 	 7200000 	 7.240123e+05
328 	 7400000 	 7.212606e+05
328 	 7600000 	 7.183420e+05
328 	 7800000 	 7.152451e+05
328 	 8000000 	 7.119693e+05
328 	 8200000 	 7.084408e+05
328 	 8400000 	 7.046705e+05
328 	 8600000 	 7.006058e+05
328 	 8800000 	 6.962096e+05
328 	 9000000 	 6.914327e+05
328 	 9200000 	 6.862912e+05
328 	 9400000 	 6.808065e+05
328 	 9600000 	 6.750776e+05
328 	 9800000 	 6.692515e+05
328 	 10000000 	 6.635304e+05
329 	 200000 	 7.823195e+05
329 	 400000 	 7.812104e+05
329 	 600000 	 7.800856e+05
329 	 800000 	 7.789439e+05
329 	 1000000 	 7.777883e+05
329 	 1200000 	 7.766159e+05
329 	 1400000 	 7.754201e+05
329 	 1600000 	 7.742097e+05
329 	 1800000 	 7.729755e+05
329 	 2000000 	 7.717292e+05
329 	 2200000 	 7.704470e+05
329 	 2400000 	 7.691546e+05
329 	 2600000 	 7.678373e+05
329 	 2800000 	 7.664956e+05
329 	 3000000 	 7.651266e+05
329 	 3200000 	 7.637319e+05
329 	 3400000 	 7.623023e+05
329 	 3600000 	 7.608507e+05
329 	 3800000 	 7.593684e+05
329 	 4000000 	 7.578486e+05
329 	 4200000 	 7.562937e+05
329 	 4400000 	 7.547029e+05
329 	 4600000 	 7.530716e+05
329 	 4800000 	 7.513957e+05
329 	 5000000 	 7.496800e+05
329 	 5200000 	 7.479152e+05
329 	 5400000 	 7.460944e+05
329 	 5600000 	 7.442239e+05
329 	 5800000 	 7.422897e+05
329 	 6000000 	 7.402905e+05
329 	 6200000 	 7.382309e+05
329 	 6400000 	 7.360608e+05
329 	 6600000 	 7.338251e+05
329 	 6800000 	 7.315076e+05
329 	 7000000 	 7.290840e+05
329 	 7200000 	 7.265539e+05
329 	 7400000 	 7.238744e+05
329 	 7600000 	 7.210772e+05
329 	 7800000 	 7.181115e+05
329 	 8000000 	 7.149748e+05
329 	 8200000 	 7.116234e+05
329 	 8400000 	 7.080569e+05
329 	 8600000 	 7.042245e+05
329 	 8800000 	 7.001074e+05
329 	 9000000 	 6.956759e+05
329 	 9200000 	 6.909316e+05
329 	 9400000 	 6.858645e+05
329 	 9600000 	 6.805277e+05
329 	 9800000 	 6.750288e+05
329 	 10000000 	 6.695178e+05
330 	 200000 	 7.844288e+05
330 	 400000 	 7.833260e+05
330 	 600000 	 7.822103e+05
330 	 800000 	 7.810747e+05
330 	 1000000 	 7.799202e+05
330 	 1200000 	 7.787555e+05
330 	 1400000 	 7.775689e+05
330 	 1600000 	 7.763652e+05
330 	 1800000 	 7.751441e+05
330 	 2000000 	 7.739024e+05
330 	 2200000 	 7.726310e+05
330 	 2400000 	 7.713521e+05
330 	 2600000 	 7.700493e+05
330 	 2800000 	 7.687128e+05
330 	 3000000 	 7.673540e+05
330 	 3200000 	 7.659696e+05
330 	 3400000 	 7.645617e+05
330 	 3600000 	 7.631232e+05
330 	 3800000 	 7.616547e+05
330 	 4000000 	 7.601480e+05
330 	 4200000 	 7.586165e+05
330 	 4400000 	 7.570442e+05
330 	 4600000 	 7.554362e+05
330 	 4800000 	 7.537868e+05
330 	 5000000 	 7.520908e+05
330 	 5200000 	 7.503487e+05
330 	 5400000 	 7.485578e+05
330 	 5600000 	 7.467131e+05
330 	 5800000 	 7.448123e+05
330 	 6000000 	 7.428331e+05
330 	 6200000 	 7.408217e+05
330 	 6400000 	 7.387100e+05
330 	 6600000 	 7.365430e+05
330 	 6800000 	 7.342782e+05
