Table: Internal Energy [Saturated Tank]
Temperature {K} 	 Total Nitrous Mass Per Nitrous Tank Vol {Kg/m^3} 	 Specific Internal Energy (Per Kg Total Nitrous) {J/Kg}
243 	 5.885682e+02 	 4.101798e+05
243 	 5.942275e+02 	 4.100335e+05
243 	 5.998868e+02 	 4.098900e+05
243 	 6.055461e+02 	 4.097491e+05
243 	 6.112054e+02 	 4.096109e+05
243 	 6.168647e+02 	 4.094751e+05
243 	 6.225241e+02 	 4.093419e+05
243 	 6.281834e+02 	 4.092110e+05
243 	 6.338427e+02 	 4.090825e+05
243 	 6.395020e+02 	 4.089563e+05
243 	 6.451613e+02 	 4.088323e+05
243 	 6.508206e+02 	 4.087104e+05
243 	 6.564799e+02 	 4.085906e+05
243 	 6.621392e+02 	 4.084729e+05
243 	 6.677985e+02 	 4.083572e+05
243 	 6.734578e+02 	 4.082434e+05
243 	 6.791171e+02 	 4.081315e+05
243 	 6.847765e+02 	 4.080215e+05
243 	 6.904358e+02 	 4.079132e+05
243 	 6.960951e+02 	 4.078068e+05
243 	 7.017544e+02 	 4.077020e+05
243 	 7.074137e+02 	 4.075989e+05
243 	 7.130730e+02 	 4.074975e+05
243 	 7.187323e+02 	 4.073977e+05
243 	 7.243916e+02 	 4.072994e+05
243 	 7.300509e+02 	 4.072026e+05
243 	 7.357102e+02 	 4.071073e+05
243 	 7.413696e+02 	 4.070135e+05
243 	 7.470289e+02 	 4.069211e+05
243 	 7.526882e+02 	 4.068301e+05
243 	 7.583475e+02 	 4.067405e+05
243 	 7.640068e+02 	 4.066522e+05
243 	 7.696661e+02 	 4.065651e+05
243 	 7.753254e+02 	 4.064794e+05
243 	 7.809847e+02 	 4.063949e+05
243 	 7.866440e+02 	 4.063116e+05
243 	 7.923033e+02 	 4.062295e+05
243 	 7.979626e+02 	 4.061486e+05
243 	 8.036220e+02 	 4.060688e+05
243 	 8.092813e+02 	 4.059901e+05
243 	 8.149406e+02 	 4.059125e+05
243 	 8.205999e+02 	 4.058360e+05
243 	 8.262592e+02 	 4.057605e+05
243 	 8.319185e+02 	 4.056861e+05
243 	 8.375778e+02 	 4.056126e+05
243 	 8.432371e+02 	 4.055402e+05
243 	 8.488964e+02 	 4.054687e+05
243 	 8.545557e+02 	 4.053981e+05
243 	 8.602151e+02 	 4.053285e+05
243 	 8.658744e+02 	 4.052598e+05
243 	 8.715337e+02 	 4.051920e+05
243 	 8.771930e+02 	 4.051251e+05
243 	 8.828523e+02 	 4.050590e+05
243 	 8.885116e+02 	 4.049938e+05
243 	 8.941709e+02 	 4.049294e+05
243 	 8.998302e+02 	 4.048658e+05
243 	 9.054895e+02 	 4.048030e+05
243 	 9.111488e+02 	 4.047410e+05
243 	 9.168081e+02 	 4.046797e+05
243 	 9.224675e+02 	 4.046192e+05
243 	 9.281268e+02 	 4.045594e+05
243 	 9.337861e+02 	 4.045004e+05
243 	 9.394454e+02 	 4.044420e+05
243 	 9.451047e+02 	 4.043844e+05
243 	 9.507640e+02 	 4.043275e+05
243 	 9.564233e+02 	 4.042712e+05
243 	 9.620826e+02 	 4.042156e+05
243 	 9.677419e+02 	 4.041606e+05
243 	 9.734012e+02 	 4.041063e+05
243 	 9.790606e+02 	 4.040526e+05
243 	 9.847199e+02 	 4.039995e+05
243 	 9.903792e+02 	 4.039471e+05
243 	 9.960385e+02 	 4.038952e+05
243 	 1.001698e+03 	 4.038439e+05
243 	 1.007357e+03 	 4.037932e+05
243 	 1.013016e+03 	 4.037430e+05
243 	 1.018676e+03 	 4.036935e+05
243 	 1.024335e+03 	 4.036444e+05
243 	 1.029994e+03 	 4.035959e+05
244 	 3.961517e+01 	 6.308281e+05
244 	 4.527448e+01 	 6.015256e+05
244 	 5.093379e+01 	 5.787348e+05
244 	 5.659310e+01 	 5.605021e+05
244 	 6.225241e+01 	 5.455845e+05
244 	 6.791171e+01 	 5.331531e+05
244 	 7.357102e+01 	 5.226343e+05
244 	 7.923033e+01 	 5.136182e+05
244 	 8.488964e+01 	 5.058042e+05
244 	 9.054895e+01 	 4.989669e+05
244 	 9.620826e+01 	 4.929341e+05
244 	 1.018676e+02 	 4.875715e+05
244 	 1.075269e+02 	 4.827734e+05
244 	 1.131862e+02 	 4.784552e+05
244 	 1.188455e+02 	 4.745482e+05
244 	 1.245048e+02 	 4.709964e+05
244 	 1.301641e+02 	 4.677534e+05
244 	 1.358234e+02 	 4.647807e+05
244 	 1.414827e+02 	 4.620458e+05
244 	 1.471420e+02 	 4.595213e+05
244 	 1.528014e+02 	 4.571838e+05
244 	 1.584607e+02 	 4.550132e+05
244 	 1.641200e+02 	 4.529923e+05
244 	 1.697793e+02 	 4.511062e+05
244 	 1.754386e+02 	 4.493418e+05
244 	 1.810979e+02 	 4.476876e+05
244 	 1.867572e+02 	 4.461337e+05
244 	 1.924165e+02 	 4.446711e+05
244 	 1.980758e+02 	 4.432922e+05
244 	 2.037351e+02 	 4.419899e+05
244 	 2.093945e+02 	 4.407579e+05
244 	 2.150538e+02 	 4.395908e+05
244 	 2.207131e+02 	 4.384836e+05
244 	 2.263724e+02 	 4.374317e+05
244 	 2.320317e+02 	 4.364311e+05
244 	 2.376910e+02 	 4.354782e+05
244 	 2.433503e+02 	 4.345696e+05
244 	 2.490096e+02 	 4.337023e+05
244 	 2.546689e+02 	 4.328735e+05
244 	 2.603282e+02 	 4.320808e+05
244 	 2.659875e+02 	 4.313218e+05
244 	 2.716469e+02 	 4.305945e+05
244 	 2.773062e+02 	 4.298968e+05
244 	 2.829655e+02 	 4.292270e+05
244 	 2.886248e+02 	 4.285835e+05
244 	 2.942841e+02 	 4.279648e+05
244 	 2.999434e+02 	 4.273693e+05
244 	 3.056027e+02 	 4.267960e+05
244 	 3.112620e+02 	 4.262435e+05
244 	 3.169213e+02 	 4.257107e+05
244 	 3.225806e+02 	 4.251966e+05
244 	 3.282400e+02 	 4.247003e+05
244 	 3.338993e+02 	 4.242208e+05
244 	 3.395586e+02 	 4.237572e+05
244 	 3.452179e+02 	 4.233089e+05
244 	 3.508772e+02 	 4.228750e+05
244 	 3.565365e+02 	 4.224549e+05
244 	 3.621958e+02 	 4.220479e+05
244 	 3.678551e+02 	 4.216535e+05
244 	 3.735144e+02 	 4.212709e+05
244 	 3.791737e+02 	 4.208999e+05
244 	 3.848331e+02 	 4.205397e+05
244 	 3.904924e+02 	 4.201900e+05
244 	 3.961517e+02 	 4.198502e+05
244 	 4.018110e+02 	 4.195201e+05
244 	 4.074703e+02 	 4.191991e+05
244 	 4.131296e+02 	 4.188869e+05
244 	 4.187889e+02 	 4.185831e+05
244 	 4.244482e+02 	 4.182874e+05
244 	 4.301075e+02 	 4.179995e+05
244 	 4.357668e+02 	 4.177191e+05
244 	 4.414261e+02 	 4.174459e+05
244 	 4.470855e+02 	 4.171796e+05
244 	 4.527448e+02 	 4.169200e+05
244 	 4.584041e+02 	 4.166667e+05
244 	 4.640634e+02 	 4.164197e+05
244 	 4.697227e+02 	 4.161786e+05
244 	 4.753820e+02 	 4.159432e+05
244 	 4.810413e+02 	 4.157134e+05
244 	 4.867006e+02 	 4.154889e+05
244 	 4.923599e+02 	 4.152696e+05
244 	 4.980192e+02 	 4.150553e+05
244 	 5.036786e+02 	 4.148458e+05
244 	 5.093379e+02 	 4.146409e+05
244 	 5.149972e+02 	 4.144405e+05
244 	 5.206565e+02 	 4.142445e+05
244 	 5.263158e+02 	 4.140527e+05
244 	 5.319751e+02 	 4.138650e+05
244 	 5.376344e+02 	 4.136813e+05
244 	 5.432937e+02 	 4.135014e+05
244 	 5.489530e+02 	 4.133251e+05
244 	 5.546123e+02 	 4.131525e+05
244 	 5.602716e+02 	 4.129834e+05
244 	 5.659310e+02 	 4.128176e+05
244 	 5.715903e+02 	 4.126552e+05
244 	 5.772496e+02 	 4.124959e+05
244 	 5.829089e+02 	 4.123397e+05
244 	 5.885682e+02 	 4.121865e+05
244 	 5.942275e+02 	 4.120362e+05
244 	 5.998868e+02 	 4.118888e+05
244 	 6.055461e+02 	 4.117441e+05
244 	 6.112054e+02 	 4.116021e+05
244 	 6.168647e+02 	 4.114627e+05
244 	 6.225241e+02 	 4.113259e+05
244 	 6.281834e+02 	 4.111915e+05
244 	 6.338427e+02 	 4.110595e+05
244 	 6.395020e+02 	 4.109298e+05
244 	 6.451613e+02 	 4.108024e+05
244 	 6.508206e+02 	 4.106773e+05
244 	 6.564799e+02 	 4.105543e+05
244 	 6.621392e+02 	 4.104334e+05
244 	 6.677985e+02 	 4.103145e+05
244 	 6.734578e+02 	 4.101976e+05
244 	 6.791171e+02 	 4.100827e+05
244 	 6.847765e+02 	 4.099697e+05
244 	 6.904358e+02 	 4.098586e+05
244 	 6.960951e+02 	 4.097492e+05
244 	 7.017544e+02 	 4.096416e+05
244 	 7.074137e+02 	 4.095357e+05
244 	 7.130730e+02 	 4.094316e+05
244 	 7.187323e+02 	 4.093290e+05
244 	 7.243916e+02 	 4.092281e+05
244 	 7.300509e+02 	 4.091287e+05
244 	 7.357102e+02 	 4.090308e+05
244 	 7.413696e+02 	 4.089345e+05
244 	 7.470289e+02 	 4.088396e+05
244 	 7.526882e+02 	 4.087461e+05
244 	 7.583475e+02 	 4.086541e+05
244 	 7.640068e+02 	 4.085633e+05
244 	 7.696661e+02 	 4.084740e+05
244 	 7.753254e+02 	 4.083859e+05
244 	 7.809847e+02 	 4.082991e+05
244 	 7.866440e+02 	 4.082136e+05
244 	 7.923033e+02 	 4.081292e+05
244 	 7.979626e+02 	 4.080461e+05
244 	 8.036220e+02 	 4.079641e+05
244 	 8.092813e+02 	 4.078833e+05
244 	 8.149406e+02 	 4.078036e+05
244 	 8.205999e+02 	 4.077251e+05
244 	 8.262592e+02 	 4.076475e+05
244 	 8.319185e+02 	 4.075711e+05
244 	 8.375778e+02 	 4.074957e+05
244 	 8.432371e+02 	 4.074213e+05
244 	 8.488964e+02 	 4.073478e+05
244 	 8.545557e+02 	 4.072754e+05
244 	 8.602151e+02 	 4.072039e+05
244 	 8.658744e+02 	 4.071333e+05
244 	 8.715337e+02 	 4.070637e+05
244 	 8.771930e+02 	 4.069949e+05
244 	 8.828523e+02 	 4.069271e+05
244 	 8.885116e+02 	 4.068601e+05
244 	 8.941709e+02 	 4.067939e+05
244 	 8.998302e+02 	 4.067286e+05
244 	 9.054895e+02 	 4.066641e+05
244 	 9.111488e+02 	 4.066004e+05
244 	 9.168081e+02 	 4.065375e+05
244 	 9.224675e+02 	 4.064753e+05
244 	 9.281268e+02 	 4.064140e+05
244 	 9.337861e+02 	 4.063533e+05
244 	 9.394454e+02 	 4.062934e+05
244 	 9.451047e+02 	 4.062342e+05
244 	 9.507640e+02 	 4.061757e+05
244 	 9.564233e+02 	 4.061179e+05
244 	 9.620826e+02 	 4.060608e+05
244 	 9.677419e+02 	 4.060044e+05
244 	 9.734012e+02 	 4.059486e+05
244 	 9.790606e+02 	 4.058934e+05
244 	 9.847199e+02 	 4.058389e+05
244 	 9.903792e+02 	 4.057850e+05
244 	 9.960385e+02 	 4.057318e+05
244 	 1.001698e+03 	 4.056791e+05
244 	 1.007357e+03 	 4.056270e+05
244 	 1.013016e+03 	 4.055755e+05
244 	 1.018676e+03 	 4.055246e+05
244 	 1.024335e+03 	 4.054742e+05
244 	 1.029994e+03 	 4.054244e+05
245 	 3.961517e+01 	 6.387208e+05
245 	 4.527448e+01 	 6.086302e+05
245 	 5.093379e+01 	 5.852264e+05
245 	 5.659310e+01 	 5.665034e+05
245 	 6.225241e+01 	 5.511845e+05
245 	 6.791171e+01 	 5.384188e+05
245 	 7.357102e+01 	 5.276170e+05
245 	 7.923033e+01 	 5.183584e+05
245 	 8.488964e+01 	 5.103342e+05
245 	 9.054895e+01 	 5.033131e+05
245 	 9.620826e+01 	 4.971179e+05
245 	 1.018676e+02 	 4.916112e+05
245 	 1.075269e+02 	 4.866840e+05
245 	 1.131862e+02 	 4.822496e+05
245 	 1.188455e+02 	 4.782376e+05
245 	 1.245048e+02 	 4.745902e+05
245 	 1.301641e+02 	 4.712600e+05
245 	 1.358234e+02 	 4.682074e+05
245 	 1.414827e+02 	 4.653989e+05
245 	 1.471420e+02 	 4.628065e+05
245 	 1.528014e+02 	 4.604061e+05
245 	 1.584607e+02 	 4.581771e+05
245 	 1.641200e+02 	 4.561019e+05
245 	 1.697793e+02 	 4.541651e+05
245 	 1.754386e+02 	 4.523532e+05
245 	 1.810979e+02 	 4.506545e+05
245 	 1.867572e+02 	 4.490588e+05
245 	 1.924165e+02 	 4.475569e+05
245 	 1.980758e+02 	 4.461409e+05
245 	 2.037351e+02 	 4.448035e+05
245 	 2.093945e+02 	 4.435385e+05
245 	 2.150538e+02 	 4.423400e+05
245 	 2.207131e+02 	 4.412030e+05
245 	 2.263724e+02 	 4.401228e+05
245 	 2.320317e+02 	 4.390953e+05
245 	 2.376910e+02 	 4.381167e+05
245 	 2.433503e+02 	 4.371837e+05
245 	 2.490096e+02 	 4.362931e+05
245 	 2.546689e+02 	 4.354420e+05
245 	 2.603282e+02 	 4.346280e+05
245 	 2.659875e+02 	 4.338486e+05
245 	 2.716469e+02 	 4.331016e+05
245 	 2.773062e+02 	 4.323852e+05
245 	 2.829655e+02 	 4.316974e+05
245 	 2.886248e+02 	 4.310366e+05
245 	 2.942841e+02 	 4.304012e+05
245 	 2.999434e+02 	 4.297898e+05
245 	 3.056027e+02 	 4.292010e+05
245 	 3.112620e+02 	 4.286336e+05
245 	 3.169213e+02 	 4.280865e+05
245 	 3.225806e+02 	 4.275586e+05
245 	 3.282400e+02 	 4.270489e+05
245 	 3.338993e+02 	 4.265565e+05
245 	 3.395586e+02 	 4.260805e+05
245 	 3.452179e+02 	 4.256201e+05
245 	 3.508772e+02 	 4.251745e+05
245 	 3.565365e+02 	 4.247431e+05
245 	 3.621958e+02 	 4.243252e+05
245 	 3.678551e+02 	 4.239201e+05
245 	 3.735144e+02 	 4.235273e+05
245 	 3.791737e+02 	 4.231463e+05
245 	 3.848331e+02 	 4.227764e+05
245 	 3.904924e+02 	 4.224173e+05
245 	 3.961517e+02 	 4.220684e+05
245 	 4.018110e+02 	 4.217294e+05
245 	 4.074703e+02 	 4.213997e+05
245 	 4.131296e+02 	 4.210791e+05
245 	 4.187889e+02 	 4.207672e+05
245 	 4.244482e+02 	 4.204636e+05
245 	 4.301075e+02 	 4.201680e+05
245 	 4.357668e+02 	 4.198800e+05
245 	 4.414261e+02 	 4.195994e+05
245 	 4.470855e+02 	 4.193260e+05
245 	 4.527448e+02 	 4.190593e+05
245 	 4.584041e+02 	 4.187993e+05
245 	 4.640634e+02 	 4.185456e+05
245 	 4.697227e+02 	 4.182980e+05
245 	 4.753820e+02 	 4.180563e+05
245 	 4.810413e+02 	 4.178203e+05
245 	 4.867006e+02 	 4.175898e+05
245 	 4.923599e+02 	 4.173646e+05
245 	 4.980192e+02 	 4.171445e+05
245 	 5.036786e+02 	 4.169293e+05
245 	 5.093379e+02 	 4.167190e+05
245 	 5.149972e+02 	 4.165132e+05
245 	 5.206565e+02 	 4.163119e+05
245 	 5.263158e+02 	 4.161150e+05
245 	 5.319751e+02 	 4.159222e+05
245 	 5.376344e+02 	 4.157335e+05
245 	 5.432937e+02 	 4.155488e+05
245 	 5.489530e+02 	 4.153678e+05
245 	 5.546123e+02 	 4.151906e+05
245 	 5.602716e+02 	 4.150169e+05
245 	 5.659310e+02 	 4.148467e+05
245 	 5.715903e+02 	 4.146798e+05
245 	 5.772496e+02 	 4.145163e+05
245 	 5.829089e+02 	 4.143559e+05
245 	 5.885682e+02 	 4.141986e+05
245 	 5.942275e+02 	 4.140442e+05
245 	 5.998868e+02 	 4.138928e+05
245 	 6.055461e+02 	 4.137443e+05
245 	 6.112054e+02 	 4.135985e+05
245 	 6.168647e+02 	 4.134553e+05
245 	 6.225241e+02 	 4.133148e+05
245 	 6.281834e+02 	 4.131768e+05
245 	 6.338427e+02 	 4.130412e+05
245 	 6.395020e+02 	 4.129081e+05
245 	 6.451613e+02 	 4.127773e+05
245 	 6.508206e+02 	 4.126487e+05
245 	 6.564799e+02 	 4.125224e+05
245 	 6.621392e+02 	 4.123983e+05
245 	 6.677985e+02 	 4.122762e+05
245 	 6.734578e+02 	 4.121562e+05
245 	 6.791171e+02 	 4.120382e+05
245 	 6.847765e+02 	 4.119222e+05
245 	 6.904358e+02 	 4.118080e+05
245 	 6.960951e+02 	 4.116957e+05
245 	 7.017544e+02 	 4.115852e+05
245 	 7.074137e+02 	 4.114765e+05
245 	 7.130730e+02 	 4.113695e+05
245 	 7.187323e+02 	 4.112642e+05
245 	 7.243916e+02 	 4.111606e+05
245 	 7.300509e+02 	 4.110585e+05
245 	 7.357102e+02 	 4.109580e+05
245 	 7.413696e+02 	 4.108591e+05
245 	 7.470289e+02 	 4.107616e+05
245 	 7.526882e+02 	 4.106657e+05
245 	 7.583475e+02 	 4.105711e+05
245 	 7.640068e+02 	 4.104780e+05
245 	 7.696661e+02 	 4.103862e+05
245 	 7.753254e+02 	 4.102957e+05
245 	 7.809847e+02 	 4.102066e+05
245 	 7.866440e+02 	 4.101188e+05
245 	 7.923033e+02 	 4.100322e+05
245 	 7.979626e+02 	 4.099468e+05
245 	 8.036220e+02 	 4.098626e+05
245 	 8.092813e+02 	 4.097797e+05
245 	 8.149406e+02 	 4.096978e+05
245 	 8.205999e+02 	 4.096171e+05
245 	 8.262592e+02 	 4.095375e+05
245 	 8.319185e+02 	 4.094590e+05
245 	 8.375778e+02 	 4.093816e+05
245 	 8.432371e+02 	 4.093051e+05
245 	 8.488964e+02 	 4.092297e+05
245 	 8.545557e+02 	 4.091554e+05
245 	 8.602151e+02 	 4.090819e+05
245 	 8.658744e+02 	 4.090095e+05
245 	 8.715337e+02 	 4.089380e+05
245 	 8.771930e+02 	 4.088674e+05
245 	 8.828523e+02 	 4.087977e+05
245 	 8.885116e+02 	 4.087289e+05
245 	 8.941709e+02 	 4.086609e+05
245 	 8.998302e+02 	 4.085939e+05
245 	 9.054895e+02 	 4.085276e+05
245 	 9.111488e+02 	 4.084622e+05
245 	 9.168081e+02 	 4.083976e+05
245 	 9.224675e+02 	 4.083338e+05
245 	 9.281268e+02 	 4.082708e+05
245 	 9.337861e+02 	 4.082085e+05
245 	 9.394454e+02 	 4.081470e+05
245 	 9.451047e+02 	 4.080862e+05
245 	 9.507640e+02 	 4.080261e+05
245 	 9.564233e+02 	 4.079668e+05
245 	 9.620826e+02 	 4.079081e+05
245 	 9.677419e+02 	 4.078502e+05
245 	 9.734012e+02 	 4.077929e+05
245 	 9.790606e+02 	 4.077362e+05
245 	 9.847199e+02 	 4.076803e+05
245 	 9.903792e+02 	 4.076249e+05
245 	 9.960385e+02 	 4.075702e+05
245 	 1.001698e+03 	 4.075161e+05
245 	 1.007357e+03 	 4.074626e+05
245 	 1.013016e+03 	 4.074097e+05
245 	 1.018676e+03 	 4.073574e+05
245 	 1.024335e+03 	 4.073057e+05
246 	 3.961517e+01 	 6.468057e+05
246 	 4.527448e+01 	 6.159022e+05
246 	 5.093379e+01 	 5.918662e+05
246 	 5.659310e+01 	 5.726374e+05
246 	 6.225241e+01 	 5.569047e+05
246 	 6.791171e+01 	 5.437942e+05
246 	 7.357102e+01 	 5.327006e+05
246 	 7.923033e+01 	 5.231919e+05
246 	 8.488964e+01 	 5.149510e+05
246 	 9.054895e+01 	 5.077402e+05
246 	 9.620826e+01 	 5.013777e+05
246 	 1.018676e+02 	 4.957222e+05
246 	 1.075269e+02 	 4.906619e+05
246 	 1.131862e+02 	 4.861078e+05
246 	 1.188455e+02 	 4.819873e+05
246 	 1.245048e+02 	 4.782414e+05
246 	 1.301641e+02 	 4.748213e+05
246 	 1.358234e+02 	 4.716861e+05
246 	 1.414827e+02 	 4.688018e+05
246 	 1.471420e+02 	 4.661394e+05
246 	 1.528014e+02 	 4.636741e+05
246 	 1.584607e+02 	 4.613850e+05
246 	 1.641200e+02 	 4.592537e+05
246 	 1.697793e+02 	 4.572645e+05
246 	 1.754386e+02 	 4.554037e+05
246 	 1.810979e+02 	 4.536591e+05
246 	 1.867572e+02 	 4.520203e+05
246 	 1.924165e+02 	 4.504779e+05
246 	 1.980758e+02 	 4.490236e+05
246 	 2.037351e+02 	 4.476501e+05
246 	 2.093945e+02 	 4.463509e+05
246 	 2.150538e+02 	 4.451200e+05
246 	 2.207131e+02 	 4.439523e+05
246 	 2.263724e+02 	 4.428429e+05
246 	 2.320317e+02 	 4.417877e+05
246 	 2.376910e+02 	 4.407827e+05
246 	 2.433503e+02 	 4.398245e+05
246 	 2.490096e+02 	 4.389098e+05
246 	 2.546689e+02 	 4.380357e+05
246 	 2.603282e+02 	 4.371997e+05
246 	 2.659875e+02 	 4.363992e+05
246 	 2.716469e+02 	 4.356321e+05
246 	 2.773062e+02 	 4.348963e+05
246 	 2.829655e+02 	 4.341900e+05
246 	 2.886248e+02 	 4.335113e+05
246 	 2.942841e+02 	 4.328587e+05
246 	 2.999434e+02 	 4.322308e+05
246 	 3.056027e+02 	 4.316261e+05
246 	 3.112620e+02 	 4.310434e+05
246 	 3.169213e+02 	 4.304815e+05
246 	 3.225806e+02 	 4.299394e+05
246 	 3.282400e+02 	 4.294159e+05
246 	 3.338993e+02 	 4.289102e+05
246 	 3.395586e+02 	 4.284213e+05
246 	 3.452179e+02 	 4.279485e+05
246 	 3.508772e+02 	 4.274909e+05
246 	 3.565365e+02 	 4.270478e+05
246 	 3.621958e+02 	 4.266186e+05
246 	 3.678551e+02 	 4.262026e+05
246 	 3.735144e+02 	 4.257992e+05
246 	 3.791737e+02 	 4.254078e+05
246 	 3.848331e+02 	 4.250280e+05
246 	 3.904924e+02 	 4.246592e+05
246 	 3.961517e+02 	 4.243009e+05
246 	 4.018110e+02 	 4.239527e+05
246 	 4.074703e+02 	 4.236141e+05
246 	 4.131296e+02 	 4.232849e+05
246 	 4.187889e+02 	 4.229645e+05
246 	 4.244482e+02 	 4.226527e+05
246 	 4.301075e+02 	 4.223491e+05
246 	 4.357668e+02 	 4.220533e+05
246 	 4.414261e+02 	 4.217652e+05
246 	 4.470855e+02 	 4.214843e+05
246 	 4.527448e+02 	 4.212105e+05
246 	 4.584041e+02 	 4.209434e+05
246 	 4.640634e+02 	 4.206829e+05
246 	 4.697227e+02 	 4.204286e+05
246 	 4.753820e+02 	 4.201804e+05
246 	 4.810413e+02 	 4.199380e+05
246 	 4.867006e+02 	 4.197013e+05
246 	 4.923599e+02 	 4.194700e+05
246 	 4.980192e+02 	 4.192439e+05
246 	 5.036786e+02 	 4.190230e+05
246 	 5.093379e+02 	 4.188069e+05
246 	 5.149972e+02 	 4.185956e+05
246 	 5.206565e+02 	 4.183889e+05
246 	 5.263158e+02 	 4.181866e+05
246 	 5.319751e+02 	 4.179887e+05
246 	 5.376344e+02 	 4.177949e+05
246 	 5.432937e+02 	 4.176051e+05
246 	 5.489530e+02 	 4.174193e+05
246 	 5.546123e+02 	 4.172372e+05
246 	 5.602716e+02 	 4.170588e+05
246 	 5.659310e+02 	 4.168840e+05
246 	 5.715903e+02 	 4.167127e+05
246 	 5.772496e+02 	 4.165447e+05
246 	 5.829089e+02 	 4.163800e+05
246 	 5.885682e+02 	 4.162184e+05
246 	 5.942275e+02 	 4.160599e+05
246 	 5.998868e+02 	 4.159045e+05
246 	 6.055461e+02 	 4.157519e+05
246 	 6.112054e+02 	 4.156021e+05
246 	 6.168647e+02 	 4.154551e+05
246 	 6.225241e+02 	 4.153108e+05
246 	 6.281834e+02 	 4.151690e+05
246 	 6.338427e+02 	 4.150298e+05
246 	 6.395020e+02 	 4.148931e+05
246 	 6.451613e+02 	 4.147587e+05
246 	 6.508206e+02 	 4.146267e+05
246 	 6.564799e+02 	 4.144970e+05
246 	 6.621392e+02 	 4.143695e+05
246 	 6.677985e+02 	 4.142441e+05
246 	 6.734578e+02 	 4.141209e+05
246 	 6.791171e+02 	 4.139997e+05
246 	 6.847765e+02 	 4.138805e+05
246 	 6.904358e+02 	 4.137633e+05
246 	 6.960951e+02 	 4.136480e+05
246 	 7.017544e+02 	 4.135345e+05
246 	 7.074137e+02 	 4.134228e+05
246 	 7.130730e+02 	 4.133130e+05
246 	 7.187323e+02 	 4.132048e+05
246 	 7.243916e+02 	 4.130984e+05
246 	 7.300509e+02 	 4.129936e+05
246 	 7.357102e+02 	 4.128904e+05
246 	 7.413696e+02 	 4.127887e+05
246 	 7.470289e+02 	 4.126887e+05
246 	 7.526882e+02 	 4.125901e+05
246 	 7.583475e+02 	 4.124930e+05
246 	 7.640068e+02 	 4.123973e+05
246 	 7.696661e+02 	 4.123031e+05
246 	 7.753254e+02 	 4.122102e+05
246 	 7.809847e+02 	 4.121186e+05
246 	 7.866440e+02 	 4.120284e+05
246 	 7.923033e+02 	 4.119395e+05
246 	 7.979626e+02 	 4.118518e+05
246 	 8.036220e+02 	 4.117654e+05
246 	 8.092813e+02 	 4.116802e+05
246 	 8.149406e+02 	 4.115961e+05
246 	 8.205999e+02 	 4.115132e+05
246 	 8.262592e+02 	 4.114315e+05
246 	 8.319185e+02 	 4.113508e+05
246 	 8.375778e+02 	 4.112713e+05
246 	 8.432371e+02 	 4.111928e+05
246 	 8.488964e+02 	 4.111154e+05
246 	 8.545557e+02 	 4.110390e+05
246 	 8.602151e+02 	 4.109636e+05
246 	 8.658744e+02 	 4.108892e+05
246 	 8.715337e+02 	 4.108157e+05
246 	 8.771930e+02 	 4.107432e+05
246 	 8.828523e+02 	 4.106716e+05
246 	 8.885116e+02 	 4.106010e+05
246 	 8.941709e+02 	 4.105312e+05
246 	 8.998302e+02 	 4.104623e+05
246 	 9.054895e+02 	 4.103943e+05
246 	 9.111488e+02 	 4.103271e+05
246 	 9.168081e+02 	 4.102608e+05
246 	 9.224675e+02 	 4.101952e+05
246 	 9.281268e+02 	 4.101305e+05
246 	 9.337861e+02 	 4.100665e+05
246 	 9.394454e+02 	 4.100034e+05
246 	 9.451047e+02 	 4.099409e+05
246 	 9.507640e+02 	 4.098793e+05
246 	 9.564233e+02 	 4.098183e+05
246 	 9.620826e+02 	 4.097581e+05
246 	 9.677419e+02 	 4.096985e+05
246 	 9.734012e+02 	 4.096397e+05
246 	 9.790606e+02 	 4.095815e+05
246 	 9.847199e+02 	 4.095240e+05
246 	 9.903792e+02 	 4.094672e+05
246 	 9.960385e+02 	 4.094110e+05
246 	 1.001698e+03 	 4.093555e+05
246 	 1.007357e+03 	 4.093005e+05
246 	 1.013016e+03 	 4.092462e+05
246 	 1.018676e+03 	 4.091925e+05
247 	 3.961517e+01 	 6.549180e+05
247 	 4.527448e+01 	 6.231985e+05
247 	 5.093379e+01 	 5.985277e+05
247 	 5.659310e+01 	 5.787911e+05
247 	 6.225241e+01 	 5.626430e+05
247 	 6.791171e+01 	 5.491862e+05
247 	 7.357102e+01 	 5.377997e+05
247 	 7.923033e+01 	 5.280399e+05
247 	 8.488964e+01 	 5.195813e+05
247 	 9.054895e+01 	 5.121801e+05
247 	 9.620826e+01 	 5.056496e+05
247 	 1.018676e+02 	 4.998447e+05
247 	 1.075269e+02 	 4.946509e+05
247 	 1.131862e+02 	 4.899764e+05
247 	 1.188455e+02 	 4.857472e+05
247 	 1.245048e+02 	 4.819024e+05
247 	 1.301641e+02 	 4.783919e+05
247 	 1.358234e+02 	 4.751740e+05
247 	 1.414827e+02 	 4.722135e+05
247 	 1.471420e+02 	 4.694807e+05
247 	 1.528014e+02 	 4.669504e+05
247 	 1.584607e+02 	 4.646008e+05
247 	 1.641200e+02 	 4.624132e+05
247 	 1.697793e+02 	 4.603715e+05
247 	 1.754386e+02 	 4.584615e+05
247 	 1.810979e+02 	 4.566709e+05
247 	 1.867572e+02 	 4.549888e+05
247 	 1.924165e+02 	 4.534057e+05
