Table: Internal Energy [Saturated Tank]
Total Nitrous Mass Per Nitrous Tank Vol {Kg/m^3} 	 Temperature {K} 	 Specific Internal Energy (Per Kg Total Nitrous) {J/Kg}
1.414827e+02 	 282 	 6.141163e+05
1.414827e+02 	 283 	 6.189436e+05
1.414827e+02 	 284 	 6.239449e+05
1.414827e+02 	 285 	 6.289261e+05
1.414827e+02 	 286 	 6.340036e+05
1.414827e+02 	 287 	 6.391372e+05
1.414827e+02 	 288 	 6.443690e+05
1.414827e+02 	 289 	 6.495528e+05
1.471420e+02 	 240 	 4.466368e+05
1.471420e+02 	 241 	 4.498350e+05
1.471420e+02 	 242 	 4.530380e+05
1.471420e+02 	 243 	 4.562673e+05
1.471420e+02 	 244 	 4.595213e+05
1.471420e+02 	 245 	 4.628065e+05
1.471420e+02 	 246 	 4.661394e+05
1.471420e+02 	 247 	 4.694807e+05
1.471420e+02 	 248 	 4.728461e+05
1.471420e+02 	 249 	 4.762427e+05
1.471420e+02 	 250 	 4.796934e+05
1.471420e+02 	 251 	 4.831494e+05
1.471420e+02 	 252 	 4.866366e+05
1.471420e+02 	 253 	 4.901514e+05
1.471420e+02 	 254 	 4.937192e+05
1.471420e+02 	 255 	 4.972978e+05
1.471420e+02 	 256 	 5.009058e+05
1.471420e+02 	 257 	 5.045688e+05
1.471420e+02 	 258 	 5.082399e+05
1.471420e+02 	 259 	 5.119453e+05
1.471420e+02 	 260 	 5.156794e+05
1.471420e+02 	 261 	 5.194823e+05
1.471420e+02 	 262 	 5.232891e+05
1.471420e+02 	 263 	 5.271279e+05
1.471420e+02 	 264 	 5.310323e+05
1.471420e+02 	 265 	 5.349424e+05
1.471420e+02 	 266 	 5.388909e+05
1.471420e+02 	 267 	 5.429063e+05
1.471420e+02 	 268 	 5.469330e+05
1.471420e+02 	 269 	 5.510229e+05
1.471420e+02 	 270 	 5.551297e+05
1.471420e+02 	 271 	 5.592685e+05
1.471420e+02 	 272 	 5.634874e+05
1.471420e+02 	 273 	 5.677129e+05
1.471420e+02 	 274 	 5.719755e+05
1.471420e+02 	 275 	 5.763330e+05
1.471420e+02 	 276 	 5.806912e+05
1.471420e+02 	 277 	 5.851252e+05
1.471420e+02 	 278 	 5.895926e+05
1.471420e+02 	 279 	 5.941287e+05
1.471420e+02 	 280 	 5.986743e+05
1.471420e+02 	 281 	 6.032782e+05
1.471420e+02 	 282 	 6.080012e+05
1.471420e+02 	 283 	 6.127007e+05
1.471420e+02 	 284 	 6.175665e+05
1.471420e+02 	 285 	 6.224135e+05
1.471420e+02 	 286 	 6.273527e+05
1.471420e+02 	 287 	 6.323456e+05
1.471420e+02 	 288 	 6.374327e+05
1.471420e+02 	 289 	 6.424744e+05
1.471420e+02 	 290 	 6.477445e+05
1.471420e+02 	 291 	 6.531271e+05
1.528014e+02 	 240 	 4.445406e+05
1.528014e+02 	 241 	 4.476793e+05
1.528014e+02 	 242 	 4.508227e+05
1.528014e+02 	 243 	 4.539914e+05
1.528014e+02 	 244 	 4.571838e+05
1.528014e+02 	 245 	 4.604061e+05
1.528014e+02 	 246 	 4.636741e+05
1.528014e+02 	 247 	 4.669504e+05
1.528014e+02 	 248 	 4.702497e+05
1.528014e+02 	 249 	 4.735790e+05
1.528014e+02 	 250 	 4.769601e+05
1.528014e+02 	 251 	 4.803465e+05
1.528014e+02 	 252 	 4.837627e+05
1.528014e+02 	 253 	 4.872055e+05
1.528014e+02 	 254 	 4.906991e+05
1.528014e+02 	 255 	 4.942031e+05
1.528014e+02 	 256 	 4.977355e+05
1.528014e+02 	 257 	 5.013204e+05
1.528014e+02 	 258 	 5.049133e+05
1.528014e+02 	 259 	 5.085392e+05
1.528014e+02 	 260 	 5.121926e+05
1.528014e+02 	 261 	 5.159120e+05
1.528014e+02 	 262 	 5.196352e+05
1.528014e+02 	 263 	 5.233891e+05
1.528014e+02 	 264 	 5.272061e+05
1.528014e+02 	 265 	 5.310285e+05
1.528014e+02 	 266 	 5.348879e+05
1.528014e+02 	 267 	 5.388114e+05
1.528014e+02 	 268 	 5.427459e+05
1.528014e+02 	 269 	 5.467411e+05
1.528014e+02 	 270 	 5.507525e+05
1.528014e+02 	 271 	 5.547947e+05
1.528014e+02 	 272 	 5.589138e+05
1.528014e+02 	 273 	 5.630393e+05
1.528014e+02 	 274 	 5.672005e+05
1.528014e+02 	 275 	 5.714526e+05
1.528014e+02 	 276 	 5.757058e+05
1.528014e+02 	 277 	 5.800315e+05
1.528014e+02 	 278 	 5.843894e+05
1.528014e+02 	 279 	 5.888133e+05
1.528014e+02 	 280 	 5.932466e+05
1.528014e+02 	 281 	 5.977357e+05
1.528014e+02 	 282 	 6.023391e+05
1.528014e+02 	 283 	 6.069202e+05
1.528014e+02 	 284 	 6.116606e+05
1.528014e+02 	 285 	 6.163833e+05
1.528014e+02 	 286 	 6.211944e+05
1.528014e+02 	 287 	 6.260572e+05
1.528014e+02 	 288 	 6.310102e+05
1.528014e+02 	 289 	 6.359204e+05
1.528014e+02 	 290 	 6.410489e+05
1.528014e+02 	 291 	 6.462853e+05
1.528014e+02 	 292 	 6.514681e+05
1.584607e+02 	 240 	 4.425940e+05
1.584607e+02 	 241 	 4.456775e+05
1.584607e+02 	 242 	 4.487656e+05
1.584607e+02 	 243 	 4.518780e+05
1.584607e+02 	 244 	 4.550132e+05
1.584607e+02 	 245 	 4.581771e+05
1.584607e+02 	 246 	 4.613850e+05
1.584607e+02 	 247 	 4.646008e+05
1.584607e+02 	 248 	 4.678388e+05
1.584607e+02 	 249 	 4.711055e+05
1.584607e+02 	 250 	 4.744221e+05
1.584607e+02 	 251 	 4.777437e+05
1.584607e+02 	 252 	 4.810941e+05
1.584607e+02 	 253 	 4.844701e+05
1.584607e+02 	 254 	 4.878947e+05
1.584607e+02 	 255 	 4.913295e+05
1.584607e+02 	 256 	 4.947916e+05
1.584607e+02 	 257 	 4.983041e+05
1.584607e+02 	 258 	 5.018244e+05
1.584607e+02 	 259 	 5.053764e+05
1.584607e+02 	 260 	 5.089549e+05
1.584607e+02 	 261 	 5.125967e+05
1.584607e+02 	 262 	 5.162423e+05
1.584607e+02 	 263 	 5.199174e+05
1.584607e+02 	 264 	 5.236531e+05
1.584607e+02 	 265 	 5.273942e+05
1.584607e+02 	 266 	 5.311708e+05
1.584607e+02 	 267 	 5.350090e+05
1.584607e+02 	 268 	 5.388579e+05
1.584607e+02 	 269 	 5.427651e+05
1.584607e+02 	 270 	 5.466879e+05
1.584607e+02 	 271 	 5.506405e+05
1.584607e+02 	 272 	 5.546668e+05
1.584607e+02 	 273 	 5.586995e+05
1.584607e+02 	 274 	 5.627666e+05
1.584607e+02 	 275 	 5.669209e+05
1.584607e+02 	 276 	 5.710765e+05
1.584607e+02 	 277 	 5.753017e+05
1.584607e+02 	 278 	 5.795580e+05
1.584607e+02 	 279 	 5.838776e+05
1.584607e+02 	 280 	 5.882065e+05
1.584607e+02 	 281 	 5.925892e+05
1.584607e+02 	 282 	 5.970814e+05
1.584607e+02 	 283 	 6.015526e+05
1.584607e+02 	 284 	 6.061765e+05
1.584607e+02 	 285 	 6.107838e+05
1.584607e+02 	 286 	 6.154760e+05
1.584607e+02 	 287 	 6.202179e+05
1.584607e+02 	 288 	 6.250465e+05
1.584607e+02 	 289 	 6.298345e+05
1.584607e+02 	 290 	 6.348316e+05
1.584607e+02 	 291 	 6.399322e+05
1.584607e+02 	 292 	 6.449819e+05
1.584607e+02 	 293 	 6.502401e+05
1.641200e+02 	 240 	 4.407817e+05
1.641200e+02 	 241 	 4.438138e+05
1.641200e+02 	 242 	 4.468504e+05
1.641200e+02 	 243 	 4.499104e+05
1.641200e+02 	 244 	 4.529923e+05
1.641200e+02 	 245 	 4.561019e+05
1.641200e+02 	 246 	 4.592537e+05
1.641200e+02 	 247 	 4.624132e+05
1.641200e+02 	 248 	 4.655941e+05
1.641200e+02 	 249 	 4.688027e+05
1.641200e+02 	 250 	 4.720591e+05
1.641200e+02 	 251 	 4.753205e+05
1.641200e+02 	 252 	 4.786096e+05
1.641200e+02 	 253 	 4.819232e+05
1.641200e+02 	 254 	 4.852838e+05
1.641200e+02 	 255 	 4.886541e+05
1.641200e+02 	 256 	 4.920507e+05
1.641200e+02 	 257 	 4.954958e+05
1.641200e+02 	 258 	 4.989484e+05
1.641200e+02 	 259 	 5.024317e+05
1.641200e+02 	 260 	 5.059404e+05
1.641200e+02 	 261 	 5.095100e+05
1.641200e+02 	 262 	 5.130833e+05
1.641200e+02 	 263 	 5.166852e+05
1.641200e+02 	 264 	 5.203452e+05
1.641200e+02 	 265 	 5.240105e+05
1.641200e+02 	 266 	 5.277101e+05
1.641200e+02 	 267 	 5.314688e+05
1.641200e+02 	 268 	 5.352380e+05
1.641200e+02 	 269 	 5.390632e+05
1.641200e+02 	 270 	 5.429036e+05
1.641200e+02 	 271 	 5.467728e+05
1.641200e+02 	 272 	 5.507127e+05
1.641200e+02 	 273 	 5.546590e+05
1.641200e+02 	 274 	 5.586385e+05
1.641200e+02 	 275 	 5.627017e+05
1.641200e+02 	 276 	 5.667664e+05
1.641200e+02 	 277 	 5.708980e+05
1.641200e+02 	 278 	 5.750597e+05
1.641200e+02 	 279 	 5.792823e+05
1.641200e+02 	 280 	 5.835141e+05
1.641200e+02 	 281 	 5.877976e+05
1.641200e+02 	 282 	 5.921863e+05
1.641200e+02 	 283 	 5.965552e+05
1.641200e+02 	 284 	 6.010707e+05
1.641200e+02 	 285 	 6.055705e+05
1.641200e+02 	 286 	 6.101520e+05
1.641200e+02 	 287 	 6.147814e+05
1.641200e+02 	 288 	 6.194940e+05
1.641200e+02 	 289 	 6.241683e+05
1.641200e+02 	 290 	 6.290430e+05
1.641200e+02 	 291 	 6.340172e+05
1.641200e+02 	 292 	 6.389430e+05
1.641200e+02 	 293 	 6.440688e+05
1.641200e+02 	 294 	 6.490975e+05
1.697793e+02 	 240 	 4.390902e+05
1.697793e+02 	 241 	 4.420744e+05
1.697793e+02 	 242 	 4.450629e+05
1.697793e+02 	 243 	 4.480740e+05
1.697793e+02 	 244 	 4.511062e+05
1.697793e+02 	 245 	 4.541651e+05
1.697793e+02 	 246 	 4.572645e+05
1.697793e+02 	 247 	 4.603715e+05
1.697793e+02 	 248 	 4.634991e+05
1.697793e+02 	 249 	 4.666533e+05
1.697793e+02 	 250 	 4.698536e+05
1.697793e+02 	 251 	 4.730588e+05
1.697793e+02 	 252 	 4.762906e+05
1.697793e+02 	 253 	 4.795462e+05
1.697793e+02 	 254 	 4.828469e+05
1.697793e+02 	 255 	 4.861571e+05
1.697793e+02 	 256 	 4.894925e+05
1.697793e+02 	 257 	 4.928748e+05
1.697793e+02 	 258 	 4.962643e+05
1.697793e+02 	 259 	 4.996833e+05
1.697793e+02 	 260 	 5.031269e+05
1.697793e+02 	 261 	 5.066291e+05
1.697793e+02 	 262 	 5.101350e+05
1.697793e+02 	 263 	 5.136684e+05
1.697793e+02 	 264 	 5.172578e+05
1.697793e+02 	 265 	 5.208524e+05
1.697793e+02 	 266 	 5.244801e+05
1.697793e+02 	 267 	 5.281647e+05
1.697793e+02 	 268 	 5.318595e+05
1.697793e+02 	 269 	 5.356082e+05
1.697793e+02 	 270 	 5.393716e+05
1.697793e+02 	 271 	 5.431629e+05
1.697793e+02 	 272 	 5.470222e+05
1.697793e+02 	 273 	 5.508878e+05
1.697793e+02 	 274 	 5.547856e+05
1.697793e+02 	 275 	 5.587638e+05
1.697793e+02 	 276 	 5.627437e+05
1.697793e+02 	 277 	 5.667879e+05
1.697793e+02 	 278 	 5.708613e+05
1.697793e+02 	 279 	 5.749933e+05
1.697793e+02 	 280 	 5.791345e+05
1.697793e+02 	 281 	 5.833255e+05
1.697793e+02 	 282 	 5.876176e+05
1.697793e+02 	 283 	 5.918910e+05
1.697793e+02 	 284 	 5.963052e+05
1.697793e+02 	 285 	 6.007048e+05
1.697793e+02 	 286 	 6.051829e+05
1.697793e+02 	 287 	 6.097073e+05
1.697793e+02 	 288 	 6.143117e+05
1.697793e+02 	 289 	 6.188798e+05
1.697793e+02 	 290 	 6.236403e+05
1.697793e+02 	 291 	 6.284966e+05
1.697793e+02 	 292 	 6.333067e+05
1.697793e+02 	 293 	 6.383088e+05
1.697793e+02 	 294 	 6.432183e+05
1.697793e+02 	 295 	 6.484137e+05
1.754386e+02 	 240 	 4.375079e+05
1.754386e+02 	 241 	 4.404471e+05
1.754386e+02 	 242 	 4.433907e+05
1.754386e+02 	 243 	 4.463560e+05
1.754386e+02 	 244 	 4.493418e+05
1.754386e+02 	 245 	 4.523532e+05
1.754386e+02 	 246 	 4.554037e+05
1.754386e+02 	 247 	 4.584615e+05
1.754386e+02 	 248 	 4.615392e+05
1.754386e+02 	 249 	 4.646427e+05
1.754386e+02 	 250 	 4.677904e+05
1.754386e+02 	 251 	 4.709430e+05
1.754386e+02 	 252 	 4.741213e+05
1.754386e+02 	 253 	 4.773225e+05
1.754386e+02 	 254 	 4.805672e+05
1.754386e+02 	 255 	 4.838211e+05
1.754386e+02 	 256 	 4.870994e+05
1.754386e+02 	 257 	 4.904228e+05
1.754386e+02 	 258 	 4.937532e+05
1.754386e+02 	 259 	 4.971122e+05
1.754386e+02 	 260 	 5.004949e+05
1.754386e+02 	 261 	 5.039341e+05
1.754386e+02 	 262 	 5.073769e+05
1.754386e+02 	 263 	 5.108463e+05
1.754386e+02 	 264 	 5.143697e+05
1.754386e+02 	 265 	 5.178981e+05
1.754386e+02 	 266 	 5.214585e+05
1.754386e+02 	 267 	 5.250737e+05
1.754386e+02 	 268 	 5.286989e+05
1.754386e+02 	 269 	 5.323761e+05
1.754386e+02 	 270 	 5.360675e+05
1.754386e+02 	 271 	 5.397859e+05
1.754386e+02 	 272 	 5.435698e+05
1.754386e+02 	 273 	 5.473600e+05
1.754386e+02 	 274 	 5.511812e+05
1.754386e+02 	 275 	 5.550799e+05
1.754386e+02 	 276 	 5.589805e+05
1.754386e+02 	 277 	 5.629431e+05
1.754386e+02 	 278 	 5.669338e+05
1.754386e+02 	 279 	 5.709811e+05
1.754386e+02 	 280 	 5.750374e+05
1.754386e+02 	 281 	 5.791418e+05
1.754386e+02 	 282 	 5.833436e+05
1.754386e+02 	 283 	 5.875277e+05
1.754386e+02 	 284 	 5.918472e+05
1.754386e+02 	 285 	 5.961529e+05
1.754386e+02 	 286 	 6.005344e+05
1.754386e+02 	 287 	 6.049605e+05
1.754386e+02 	 288 	 6.094638e+05
1.754386e+02 	 289 	 6.139325e+05
1.754386e+02 	 290 	 6.185863e+05
1.754386e+02 	 291 	 6.233321e+05
1.754386e+02 	 292 	 6.280340e+05
1.754386e+02 	 293 	 6.329205e+05
1.754386e+02 	 294 	 6.377184e+05
1.754386e+02 	 295 	 6.427908e+05
1.754386e+02 	 296 	 6.477171e+05
1.810979e+02 	 240 	 4.360244e+05
1.810979e+02 	 241 	 4.389216e+05
1.810979e+02 	 242 	 4.418230e+05
1.810979e+02 	 243 	 4.447454e+05
1.810979e+02 	 244 	 4.476876e+05
1.810979e+02 	 245 	 4.506545e+05
1.810979e+02 	 246 	 4.536591e+05
1.810979e+02 	 247 	 4.566709e+05
1.810979e+02 	 248 	 4.597019e+05
1.810979e+02 	 249 	 4.627577e+05
1.810979e+02 	 250 	 4.658562e+05
1.810979e+02 	 251 	 4.689595e+05
1.810979e+02 	 252 	 4.720876e+05
1.810979e+02 	 253 	 4.752378e+05
1.810979e+02 	 254 	 4.784300e+05
1.810979e+02 	 255 	 4.816311e+05
1.810979e+02 	 256 	 4.848558e+05
1.810979e+02 	 257 	 4.881241e+05
1.810979e+02 	 258 	 4.913992e+05
1.810979e+02 	 259 	 4.947018e+05
1.810979e+02 	 260 	 4.980275e+05
1.810979e+02 	 261 	 5.014075e+05
1.810979e+02 	 262 	 5.047912e+05
1.810979e+02 	 263 	 5.082005e+05
1.810979e+02 	 264 	 5.116620e+05
1.810979e+02 	 265 	 5.151284e+05
1.810979e+02 	 266 	 5.186257e+05
1.810979e+02 	 267 	 5.221759e+05
1.810979e+02 	 268 	 5.257358e+05
1.810979e+02 	 269 	 5.293460e+05
1.810979e+02 	 270 	 5.329698e+05
1.810979e+02 	 271 	 5.366199e+05
1.810979e+02 	 272 	 5.403332e+05
1.810979e+02 	 273 	 5.440526e+05
1.810979e+02 	 274 	 5.478022e+05
1.810979e+02 	 275 	 5.516263e+05
1.810979e+02 	 276 	 5.554525e+05
1.810979e+02 	 277 	 5.593385e+05
1.810979e+02 	 278 	 5.632518e+05
1.810979e+02 	 279 	 5.672196e+05
1.810979e+02 	 280 	 5.711964e+05
1.810979e+02 	 281 	 5.752197e+05
1.810979e+02 	 282 	 5.793367e+05
1.810979e+02 	 283 	 5.834371e+05
1.810979e+02 	 284 	 5.876678e+05
1.810979e+02 	 285 	 5.918856e+05
1.810979e+02 	 286 	 5.961764e+05
1.810979e+02 	 287 	 6.005104e+05
1.810979e+02 	 288 	 6.049188e+05
1.810979e+02 	 289 	 6.092945e+05
1.810979e+02 	 290 	 6.138480e+05
1.810979e+02 	 291 	 6.184904e+05
1.810979e+02 	 292 	 6.230909e+05
1.810979e+02 	 293 	 6.278689e+05
1.810979e+02 	 294 	 6.325622e+05
1.810979e+02 	 295 	 6.375193e+05
1.810979e+02 	 296 	 6.423366e+05
1.867572e+02 	 240 	 4.346309e+05
1.867572e+02 	 241 	 4.374886e+05
1.867572e+02 	 242 	 4.403504e+05
1.867572e+02 	 243 	 4.432325e+05
1.867572e+02 	 244 	 4.461337e+05
1.867572e+02 	 245 	 4.490588e+05
1.867572e+02 	 246 	 4.520203e+05
1.867572e+02 	 247 	 4.549888e+05
1.867572e+02 	 248 	 4.579758e+05
1.867572e+02 	 249 	 4.609869e+05
1.867572e+02 	 250 	 4.640392e+05
1.867572e+02 	 251 	 4.670962e+05
1.867572e+02 	 252 	 4.701771e+05
1.867572e+02 	 253 	 4.732795e+05
1.867572e+02 	 254 	 4.764223e+05
1.867572e+02 	 255 	 4.795739e+05
1.867572e+02 	 256 	 4.827483e+05
1.867572e+02 	 257 	 4.859647e+05
1.867572e+02 	 258 	 4.891878e+05
1.867572e+02 	 259 	 4.924375e+05
1.867572e+02 	 260 	 4.957095e+05
1.867572e+02 	 261 	 4.990341e+05
1.867572e+02 	 262 	 5.023621e+05
1.867572e+02 	 263 	 5.057151e+05
1.867572e+02 	 264 	 5.091184e+05
1.867572e+02 	 265 	 5.125266e+05
1.867572e+02 	 266 	 5.159646e+05
1.867572e+02 	 267 	 5.194537e+05
1.867572e+02 	 268 	 5.229524e+05
1.867572e+02 	 269 	 5.264995e+05
1.867572e+02 	 270 	 5.300600e+05
1.867572e+02 	 271 	 5.336459e+05
1.867572e+02 	 272 	 5.372928e+05
1.867572e+02 	 273 	 5.409457e+05
1.867572e+02 	 274 	 5.446279e+05
1.867572e+02 	 275 	 5.483820e+05
1.867572e+02 	 276 	 5.521383e+05
1.867572e+02 	 277 	 5.559523e+05
1.867572e+02 	 278 	 5.597929e+05
1.867572e+02 	 279 	 5.636861e+05
1.867572e+02 	 280 	 5.675882e+05
1.867572e+02 	 281 	 5.715353e+05
1.867572e+02 	 282 	 5.755727e+05
1.867572e+02 	 283 	 5.795944e+05
1.867572e+02 	 284 	 5.837417e+05
1.867572e+02 	 285 	 5.878769e+05
1.867572e+02 	 286 	 5.920826e+05
1.867572e+02 	 287 	 5.963300e+05
1.867572e+02 	 288 	 6.006493e+05
1.867572e+02 	 289 	 6.049375e+05
1.867572e+02 	 290 	 6.093970e+05
1.867572e+02 	 291 	 6.139422e+05
1.867572e+02 	 292 	 6.184474e+05
1.867572e+02 	 293 	 6.231235e+05
1.867572e+02 	 294 	 6.277185e+05
1.867572e+02 	 295 	 6.325673e+05
1.867572e+02 	 296 	 6.372821e+05
1.867572e+02 	 297 	 6.423338e+05
1.924165e+02 	 240 	 4.333193e+05
1.924165e+02 	 241 	 4.361398e+05
1.924165e+02 	 242 	 4.389643e+05
1.924165e+02 	 243 	 4.418085e+05
1.924165e+02 	 244 	 4.446711e+05
1.924165e+02 	 245 	 4.475569e+05
1.924165e+02 	 246 	 4.504779e+05
1.924165e+02 	 247 	 4.534057e+05
1.924165e+02 	 248 	 4.563513e+05
1.924165e+02 	 249 	 4.593203e+05
1.924165e+02 	 250 	 4.623291e+05
1.924165e+02 	 251 	 4.653425e+05
1.924165e+02 	 252 	 4.683790e+05
1.924165e+02 	 253 	 4.714363e+05
1.924165e+02 	 254 	 4.745327e+05
1.924165e+02 	 255 	 4.776377e+05
1.924165e+02 	 256 	 4.807647e+05
1.924165e+02 	 257 	 4.839323e+05
1.924165e+02 	 258 	 4.871064e+05
1.924165e+02 	 259 	 4.903064e+05
1.924165e+02 	 260 	 4.935279e+05
1.924165e+02 	 261 	 4.968002e+05
1.924165e+02 	 262 	 5.000760e+05
1.924165e+02 	 263 	 5.033759e+05
1.924165e+02 	 264 	 5.067244e+05
1.924165e+02 	 265 	 5.100778e+05
1.924165e+02 	 266 	 5.134601e+05
1.924165e+02 	 267 	 5.168917e+05
1.924165e+02 	 268 	 5.203326e+05
1.924165e+02 	 269 	 5.238205e+05
1.924165e+02 	 270 	 5.273212e+05
1.924165e+02 	 271 	 5.308468e+05
1.924165e+02 	 272 	 5.344312e+05
1.924165e+02 	 273 	 5.380216e+05
1.924165e+02 	 274 	 5.416403e+05
1.924165e+02 	 275 	 5.453286e+05
1.924165e+02 	 276 	 5.490191e+05
1.924165e+02 	 277 	 5.527654e+05
1.924165e+02 	 278 	 5.565374e+05
1.924165e+02 	 279 	 5.603604e+05
1.924165e+02 	 280 	 5.641922e+05
1.924165e+02 	 281 	 5.680675e+05
1.924165e+02 	 282 	 5.720301e+05
1.924165e+02 	 283 	 5.759777e+05
1.924165e+02 	 284 	 5.800466e+05
1.924165e+02 	 285 	 5.841040e+05
1.924165e+02 	 286 	 5.882296e+05
1.924165e+02 	 287 	 5.923956e+05
1.924165e+02 	 288 	 5.966310e+05
1.924165e+02 	 289 	 6.008368e+05
1.924165e+02 	 290 	 6.052078e+05
1.924165e+02 	 291 	 6.096615e+05
1.924165e+02 	 292 	 6.140770e+05
1.924165e+02 	 293 	 6.186572e+05
1.924165e+02 	 294 	 6.231598e+05
1.924165e+02 	 295 	 6.279066e+05
1.924165e+02 	 296 	 6.325249e+05
1.924165e+02 	 297 	 6.374673e+05
1.924165e+02 	 298 	 6.424714e+05
1.980758e+02 	 240 	 4.320827e+05
1.980758e+02 	 241 	 4.348681e+05
1.980758e+02 	 242 	 4.376575e+05
1.980758e+02 	 243 	 4.404659e+05
1.980758e+02 	 244 	 4.432922e+05
1.980758e+02 	 245 	 4.461409e+05
1.980758e+02 	 246 	 4.490236e+05
1.980758e+02 	 247 	 4.519130e+05
1.980758e+02 	 248 	 4.548197e+05
1.980758e+02 	 249 	 4.577490e+05
1.980758e+02 	 250 	 4.607167e+05
1.980758e+02 	 251 	 4.636890e+05
1.980758e+02 	 252 	 4.666837e+05
1.980758e+02 	 253 	 4.696985e+05
1.980758e+02 	 254 	 4.727511e+05
1.980758e+02 	 255 	 4.758121e+05
1.980758e+02 	 256 	 4.788944e+05
1.980758e+02 	 257 	 4.820161e+05
1.980758e+02 	 258 	 4.851441e+05
1.980758e+02 	 259 	 4.882971e+05
1.980758e+02 	 260 	 4.914710e+05
1.980758e+02 	 261 	 4.946940e+05
1.980758e+02 	 262 	 4.979205e+05
1.980758e+02 	 263 	 5.011704e+05
1.980758e+02 	 264 	 5.044673e+05
1.980758e+02 	 265 	 5.077689e+05
1.980758e+02 	 266 	 5.110986e+05
1.980758e+02 	 267 	 5.144760e+05
1.980758e+02 	 268 	 5.178626e+05
1.980758e+02 	 269 	 5.212946e+05
1.980758e+02 	 270 	 5.247390e+05
1.980758e+02 	 271 	 5.282076e+05
1.980758e+02 	 272 	 5.317331e+05
1.980758e+02 	 273 	 5.352645e+05
1.980758e+02 	 274 	 5.388235e+05
1.980758e+02 	 275 	 5.424496e+05
1.980758e+02 	 276 	 5.460781e+05
1.980758e+02 	 277 	 5.497605e+05
1.980758e+02 	 278 	 5.534680e+05
1.980758e+02 	 279 	 5.572248e+05
1.980758e+02 	 280 	 5.609903e+05
1.980758e+02 	 281 	 5.647980e+05
1.980758e+02 	 282 	 5.686899e+05
1.980758e+02 	 283 	 5.725677e+05
1.980758e+02 	 284 	 5.765626e+05
1.980758e+02 	 285 	 5.805467e+05
1.980758e+02 	 286 	 5.845967e+05
1.980758e+02 	 287 	 5.886859e+05
1.980758e+02 	 288 	 5.928423e+05
1.980758e+02 	 289 	 5.969705e+05
1.980758e+02 	 290 	 6.012579e+05
1.980758e+02 	 291 	 6.056254e+05
1.980758e+02 	 292 	 6.099563e+05
1.980758e+02 	 293 	 6.144461e+05
1.980758e+02 	 294 	 6.188615e+05
1.980758e+02 	 295 	 6.235123e+05
1.980758e+02 	 296 	 6.280396e+05
1.980758e+02 	 297 	 6.328789e+05
1.980758e+02 	 298 	 6.377777e+05
1.980758e+02 	 299 	 6.425225e+05
2.037351e+02 	 240 	 4.309147e+05
2.037351e+02 	 241 	 4.336671e+05
2.037351e+02 	 242 	 4.364233e+05
2.037351e+02 	 243 	 4.391979e+05
2.037351e+02 	 244 	 4.419899e+05
2.037351e+02 	 245 	 4.448035e+05
2.037351e+02 	 246 	 4.476501e+05
2.037351e+02 	 247 	 4.505032e+05
2.037351e+02 	 248 	 4.533731e+05
2.037351e+02 	 249 	 4.562649e+05
2.037351e+02 	 250 	 4.591939e+05
2.037351e+02 	 251 	 4.621274e+05
2.037351e+02 	 252 	 4.650825e+05
2.037351e+02 	 253 	 4.680572e+05
2.037351e+02 	 254 	 4.710685e+05
2.037351e+02 	 255 	 4.740879e+05
2.037351e+02 	 256 	 4.771281e+05
2.037351e+02 	 257 	 4.802063e+05
2.037351e+02 	 258 	 4.832907e+05
2.037351e+02 	 259 	 4.863994e+05
2.037351e+02 	 260 	 4.895284e+05
2.037351e+02 	 261 	 4.927048e+05
2.037351e+02 	 262 	 4.958847e+05
2.037351e+02 	 263 	 4.990874e+05
2.037351e+02 	 264 	 5.023355e+05
2.037351e+02 	 265 	 5.055883e+05
2.037351e+02 	 266 	 5.088684e+05
2.037351e+02 	 267 	 5.121946e+05
2.037351e+02 	 268 	 5.155298e+05
2.037351e+02 	 269 	 5.189089e+05
2.037351e+02 	 270 	 5.223003e+05
2.037351e+02 	 271 	 5.257151e+05
2.037351e+02 	 272 	 5.291849e+05
2.037351e+02 	 273 	 5.326607e+05
2.037351e+02 	 274 	 5.361631e+05
2.037351e+02 	 275 	 5.397305e+05
2.037351e+02 	 276 	 5.433005e+05
2.037351e+02 	 277 	 5.469226e+05
2.037351e+02 	 278 	 5.505692e+05
2.037351e+02 	 279 	 5.542633e+05
2.037351e+02 	 280 	 5.579663e+05
2.037351e+02 	 281 	 5.617101e+05
2.037351e+02 	 282 	 5.655353e+05
2.037351e+02 	 283 	 5.693472e+05
2.037351e+02 	 284 	 5.732722e+05
2.037351e+02 	 285 	 5.771870e+05
2.037351e+02 	 286 	 5.811657e+05
2.037351e+02 	 287 	 5.851824e+05
2.037351e+02 	 288 	 5.892640e+05
2.037351e+02 	 289 	 5.933189e+05
2.037351e+02 	 290 	 5.975275e+05
2.037351e+02 	 291 	 6.018135e+05
2.037351e+02 	 292 	 6.060646e+05
2.037351e+02 	 293 	 6.104690e+05
2.037351e+02 	 294 	 6.148020e+05
2.037351e+02 	 295 	 6.193620e+05
2.037351e+02 	 296 	 6.238035e+05
2.037351e+02 	 297 	 6.285453e+05
2.037351e+02 	 298 	 6.333447e+05
2.037351e+02 	 299 	 6.379960e+05
2.093945e+02 	 240 	 4.298099e+05
2.093945e+02 	 241 	 4.325309e+05
2.093945e+02 	 242 	 4.352558e+05
